,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
1862,1862,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1863,1863,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1864,1864,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1865,1865,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1866,1866,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1867,1867,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1868,1868,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1869,1869,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1870,1870,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1871,1871,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1872,1872,567,266,833,805,28,0,833,771,231,1002,982,20,0,1002,771,231,1002,982,20,0,1002
1873,1873,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1874,1874,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1875,1875,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1876,1876,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1877,1877,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1878,1878,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1879,1879,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1880,1880,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1881,1881,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1882,1882,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1883,1883,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1884,1884,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1885,1885,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1886,1886,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1887,1887,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1888,1888,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1889,1889,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1890,1890,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1891,1891,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1892,1892,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1893,1893,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1894,1894,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1895,1895,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1896,1896,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1897,1897,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1898,1898,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1899,1899,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1900,1900,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1901,1901,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1902,1902,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1903,1903,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1904,1904,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1905,1905,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1906,1906,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1907,1907,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1908,1908,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1909,1909,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1910,1910,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1911,1911,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1912,1912,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1913,1913,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1914,1914,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1915,1915,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1916,1916,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1917,1917,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1918,1918,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1919,1919,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1920,1920,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1921,1921,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1922,1922,567,266,833,805,28,0,833,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1923,1923,568,266,834,806,28,0,834,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1924,1924,568,266,834,806,28,0,834,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1925,1925,568,266,834,806,28,0,834,772,231,1003,983,20,0,1003,772,231,1003,983,20,0,1003
1926,1926,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1927,1927,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1928,1928,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1929,1929,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1930,1930,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1931,1931,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1932,1932,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1933,1933,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1934,1934,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1935,1935,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1936,1936,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1937,1937,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1938,1938,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1939,1939,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1940,1940,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1941,1941,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1942,1942,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1943,1943,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1944,1944,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1945,1945,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1946,1946,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1947,1947,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1948,1948,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1949,1949,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1950,1950,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1951,1951,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1952,1952,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1953,1953,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1954,1954,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1955,1955,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1956,1956,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1957,1957,568,266,834,806,28,0,834,773,231,1004,984,20,0,1004,773,231,1004,984,20,0,1004
1958,1958,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1959,1959,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1960,1960,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1961,1961,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1962,1962,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1963,1963,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1964,1964,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1965,1965,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1966,1966,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1967,1967,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1968,1968,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1969,1969,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1970,1970,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1971,1971,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1972,1972,568,266,834,806,28,0,834,773,232,1005,985,20,0,1005,773,232,1005,985,20,0,1005
1973,1973,568,266,834,806,28,0,834,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1974,1974,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1975,1975,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1976,1976,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1977,1977,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1978,1978,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1979,1979,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1980,1980,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1981,1981,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1982,1982,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1983,1983,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1984,1984,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1985,1985,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1986,1986,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1987,1987,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1988,1988,569,266,835,807,28,0,835,775,232,1007,987,20,0,1007,775,232,1007,987,20,0,1007
1989,1989,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1990,1990,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1991,1991,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1992,1992,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1993,1993,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1994,1994,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1995,1995,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1996,1996,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1997,1997,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1998,1998,569,266,835,807,28,0,835,776,232,1008,988,20,0,1008,776,232,1008,988,20,0,1008
1999,1999,569,266,835,807,28,0,835,777,232,1009,989,20,0,1009,777,232,1009,989,20,0,1009
2000,2000,569,266,835,807,28,0,835,777,232,1009,989,20,0,1009,777,232,1009,989,20,0,1009
