,cycle,population_active__t1,population_passive__t1,population_total__t1,mut_population_active__t1,mut_population_passive__t1,mut_population_total__t1,population_active__t2,population_passive__t2,population_total__t2,mut_population_active__t2,mut_population_passive__t2,mut_population_total__t2,population_active__t3,population_passive__t3,population_total__t3,mut_population_active__t3,mut_population_passive__t3,mut_population_total__t3
3017,3017,0,1007,1007,0,567,567,0,1017,1017,0,1017,1017,0,1002,1002,0,949,949
3018,3018,0,1007,1007,0,567,567,0,1017,1017,0,1017,1017,0,1001,1001,0,948,948
3019,3019,0,1007,1007,0,567,567,0,1017,1017,0,1017,1017,0,1001,1001,0,948,948
3020,3020,0,1008,1008,0,567,567,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3021,3021,0,1008,1008,0,567,567,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3022,3022,0,1007,1007,0,566,566,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3023,3023,0,1007,1007,0,565,565,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3024,3024,0,1006,1006,0,564,564,0,1017,1017,0,1017,1017,0,1001,1001,0,948,948
3025,3025,0,1006,1006,0,564,564,0,1017,1017,0,1017,1017,0,1001,1001,0,948,948
3026,3026,0,1006,1006,0,564,564,0,1017,1017,0,1017,1017,0,1000,1000,0,947,947
3027,3027,0,1006,1006,0,564,564,0,1018,1018,0,1018,1018,0,1000,1000,0,947,947
3028,3028,0,1006,1006,0,564,564,0,1018,1018,0,1018,1018,0,1000,1000,0,947,947
3029,3029,0,1006,1006,0,564,564,0,1018,1018,0,1018,1018,0,1000,1000,0,947,947
3030,3030,0,1006,1006,0,564,564,0,1017,1017,0,1017,1017,0,1000,1000,0,947,947
3031,3031,0,1005,1005,0,564,564,0,1017,1017,0,1017,1017,0,1000,1000,0,947,947
3032,3032,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1000,1000,0,947,947
3033,3033,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1000,1000,0,947,947
3034,3034,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3035,3035,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3036,3036,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3037,3037,0,1005,1005,0,564,564,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3038,3038,0,1004,1004,0,563,563,0,1016,1016,0,1016,1016,0,1001,1001,0,948,948
3039,3039,0,1004,1004,0,563,563,0,1015,1015,0,1015,1015,0,1000,1000,0,948,948
3040,3040,0,1004,1004,0,563,563,0,1016,1016,0,1016,1016,0,1000,1000,0,948,948
3041,3041,0,1004,1004,0,563,563,0,1016,1016,0,1016,1016,0,1001,1001,0,949,949
3042,3042,0,1003,1003,0,563,563,0,1016,1016,0,1016,1016,0,1001,1001,0,949,949
3043,3043,0,1003,1003,0,563,563,0,1016,1016,0,1016,1016,0,1001,1001,0,949,949
3044,3044,0,1003,1003,0,563,563,0,1015,1015,0,1015,1015,0,1000,1000,0,948,948
3045,3045,0,1003,1003,0,563,563,0,1015,1015,0,1015,1015,0,1000,1000,0,948,948
3046,3046,0,1002,1002,0,563,563,0,1015,1015,0,1015,1015,0,1000,1000,0,948,948
3047,3047,0,1002,1002,0,563,563,0,1015,1015,0,1015,1015,0,1000,1000,0,948,948
3048,3048,0,1002,1002,0,563,563,0,1015,1015,0,1015,1015,0,1001,1001,0,949,949
3049,3049,0,1002,1002,0,563,563,0,1014,1014,0,1014,1014,0,1001,1001,0,949,949
3050,3050,0,1003,1003,0,564,564,0,1013,1013,0,1013,1013,0,1002,1002,0,950,950
3051,3051,0,1003,1003,0,564,564,0,1013,1013,0,1013,1013,0,1002,1002,0,950,950
3052,3052,0,1003,1003,0,564,564,0,1013,1013,0,1013,1013,0,1002,1002,0,950,950
3053,3053,0,1003,1003,0,564,564,0,1013,1013,0,1013,1013,0,1001,1001,0,949,949
3054,3054,0,1002,1002,0,564,564,0,1013,1013,0,1013,1013,0,1001,1001,0,949,949
3055,3055,0,1003,1003,0,565,565,0,1013,1013,0,1013,1013,0,1001,1001,0,949,949
3056,3056,0,1003,1003,0,565,565,0,1013,1013,0,1013,1013,0,1000,1000,0,948,948
3057,3057,0,1005,1005,0,566,566,0,1013,1013,0,1013,1013,0,1000,1000,0,948,948
3058,3058,0,1005,1005,0,566,566,0,1013,1013,0,1013,1013,0,1000,1000,0,948,948
3059,3059,0,1005,1005,0,566,566,0,1012,1012,0,1012,1012,0,1000,1000,0,948,948
3060,3060,0,1007,1007,0,567,567,0,1012,1012,0,1012,1012,0,1000,1000,0,948,948
3061,3061,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1001,1001,0,949,949
3062,3062,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1002,1002,0,950,950
3063,3063,0,1009,1009,0,569,569,0,1012,1012,0,1012,1012,0,1003,1003,0,951,951
3064,3064,0,1009,1009,0,569,569,0,1012,1012,0,1012,1012,0,1003,1003,0,951,951
3065,3065,0,1008,1008,0,569,569,0,1011,1011,0,1011,1011,0,1004,1004,0,952,952
3066,3066,0,1007,1007,0,569,569,0,1011,1011,0,1011,1011,0,1005,1005,0,953,953
3067,3067,0,1007,1007,0,569,569,0,1011,1011,0,1011,1011,0,1005,1005,0,953,953
3068,3068,0,1007,1007,0,569,569,0,1011,1011,0,1011,1011,0,1006,1006,0,954,954
3069,3069,0,1008,1008,0,569,569,0,1011,1011,0,1011,1011,0,1007,1007,0,955,955
3070,3070,0,1007,1007,0,569,569,0,1011,1011,0,1011,1011,0,1007,1007,0,955,955
3071,3071,0,1008,1008,0,569,569,0,1011,1011,0,1011,1011,0,1007,1007,0,955,955
3072,3072,0,1008,1008,0,569,569,0,1011,1011,0,1011,1011,0,1007,1007,0,955,955
3073,3073,0,1008,1008,0,569,569,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3074,3074,0,1008,1008,0,569,569,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3075,3075,0,1008,1008,0,569,569,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3076,3076,0,1008,1008,0,569,569,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3077,3077,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3078,3078,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3079,3079,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3080,3080,0,1008,1008,0,568,568,0,1012,1012,0,1012,1012,0,1007,1007,0,955,955
3081,3081,0,1008,1008,0,568,568,0,1011,1011,0,1011,1011,0,1007,1007,0,955,955
3082,3082,0,1008,1008,0,568,568,0,1010,1010,0,1010,1010,0,1007,1007,0,955,955
3083,3083,0,1008,1008,0,568,568,0,1010,1010,0,1010,1010,0,1007,1007,0,955,955
3084,3084,0,1008,1008,0,568,568,0,1010,1010,0,1010,1010,0,1007,1007,0,955,955
3085,3085,0,1008,1008,0,568,568,0,1010,1010,0,1010,1010,0,1007,1007,0,955,955
3086,3086,0,1009,1009,0,569,569,0,1009,1009,0,1009,1009,0,1007,1007,0,955,955
3087,3087,0,1008,1008,0,568,568,0,1009,1009,0,1009,1009,0,1007,1007,0,955,955
3088,3088,0,1008,1008,0,568,568,0,1009,1009,0,1009,1009,0,1007,1007,0,955,955
3089,3089,0,1008,1008,0,568,568,0,1008,1008,0,1008,1008,0,1007,1007,0,955,955
3090,3090,0,1008,1008,0,568,568,0,1007,1007,0,1007,1007,0,1008,1008,0,956,956
3091,3091,0,1008,1008,0,568,568,0,1008,1008,0,1008,1008,0,1008,1008,0,956,956
3092,3092,0,1008,1008,0,568,568,0,1008,1008,0,1008,1008,0,1008,1008,0,956,956
3093,3093,0,1006,1006,0,567,567,0,1008,1008,0,1008,1008,0,1009,1009,0,957,957
3094,3094,0,1005,1005,0,566,566,0,1008,1008,0,1008,1008,0,1009,1009,0,957,957
3095,3095,0,1006,1006,0,567,567,0,1008,1008,0,1008,1008,0,1009,1009,0,957,957
3096,3096,0,1006,1006,0,566,566,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3097,3097,0,1006,1006,0,566,566,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3098,3098,0,1006,1006,0,566,566,0,1006,1006,0,1006,1006,0,1010,1010,0,958,958
3099,3099,0,1006,1006,0,566,566,0,1006,1006,0,1006,1006,0,1010,1010,0,958,958
3100,3100,0,1007,1007,0,567,567,0,1007,1007,0,1007,1007,0,1010,1010,0,958,958
3101,3101,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1010,1010,0,958,958
3102,3102,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1009,1009,0,957,957
3103,3103,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1010,1010,0,958,958
3104,3104,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1010,1010,0,958,958
3105,3105,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1011,1011,0,959,959
3106,3106,0,1008,1008,0,567,567,0,1006,1006,0,1006,1006,0,1011,1011,0,959,959
3107,3107,0,1008,1008,0,567,567,0,1006,1006,0,1006,1006,0,1011,1011,0,959,959
3108,3108,0,1008,1008,0,567,567,0,1006,1006,0,1006,1006,0,1011,1011,0,959,959
3109,3109,0,1008,1008,0,567,567,0,1007,1007,0,1007,1007,0,1011,1011,0,959,959
3110,3110,0,1005,1005,0,566,566,0,1007,1007,0,1007,1007,0,1011,1011,0,959,959
3111,3111,0,1005,1005,0,566,566,0,1006,1006,0,1006,1006,0,1010,1010,0,958,958
3112,3112,0,1005,1005,0,566,566,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3113,3113,0,1005,1005,0,566,566,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3114,3114,0,1005,1005,0,566,566,0,1005,1005,0,1005,1005,0,1008,1008,0,956,956
3115,3115,0,1005,1005,0,566,566,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3116,3116,0,1005,1005,0,566,566,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3117,3117,0,1005,1005,0,566,566,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3118,3118,0,1004,1004,0,566,566,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3119,3119,0,1004,1004,0,566,566,0,1004,1004,0,1004,1004,0,1010,1010,0,958,958
3120,3120,0,1004,1004,0,566,566,0,1004,1004,0,1004,1004,0,1010,1010,0,958,958
3121,3121,0,1004,1004,0,566,566,0,1004,1004,0,1004,1004,0,1010,1010,0,958,958
3122,3122,0,1003,1003,0,565,565,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3123,3123,0,1003,1003,0,565,565,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3124,3124,0,1003,1003,0,565,565,0,1005,1005,0,1005,1005,0,1009,1009,0,957,957
3125,3125,0,1003,1003,0,565,565,0,1005,1005,0,1005,1005,0,1008,1008,0,956,956
3126,3126,0,1003,1003,0,565,565,0,1005,1005,0,1005,1005,0,1008,1008,0,956,956
3127,3127,0,1003,1003,0,565,565,0,1004,1004,0,1004,1004,0,1008,1008,0,956,956
3128,3128,0,1002,1002,0,564,564,0,1004,1004,0,1004,1004,0,1008,1008,0,956,956
3129,3129,0,1001,1001,0,564,564,0,1004,1004,0,1004,1004,0,1008,1008,0,956,956
3130,3130,0,1001,1001,0,564,564,0,1004,1004,0,1004,1004,0,1008,1008,0,956,956
3131,3131,0,1000,1000,0,563,563,0,1004,1004,0,1004,1004,0,1007,1007,0,955,955
3132,3132,0,1000,1000,0,563,563,0,1004,1004,0,1004,1004,0,1007,1007,0,955,955
3133,3133,0,1000,1000,0,563,563,0,1004,1004,0,1004,1004,0,1007,1007,0,955,955
3134,3134,0,1001,1001,0,564,564,0,1004,1004,0,1004,1004,0,1008,1008,0,956,956
3135,3135,0,1001,1001,0,564,564,0,1005,1005,0,1005,1005,0,1007,1007,0,955,955
3136,3136,0,999,999,0,563,563,0,1006,1006,0,1006,1006,0,1007,1007,0,955,955
3137,3137,0,1000,1000,0,564,564,0,1006,1006,0,1006,1006,0,1007,1007,0,955,955
3138,3138,0,1000,1000,0,564,564,0,1005,1005,0,1005,1005,0,1007,1007,0,955,955
3139,3139,0,1000,1000,0,564,564,0,1005,1005,0,1005,1005,0,1007,1007,0,955,955
3140,3140,0,1000,1000,0,564,564,0,1005,1005,0,1005,1005,0,1007,1007,0,955,955
3141,3141,0,1000,1000,0,564,564,0,1006,1006,0,1006,1006,0,1007,1007,0,955,955
3142,3142,0,1000,1000,0,564,564,0,1007,1007,0,1007,1007,0,1009,1009,0,957,957
3143,3143,0,1000,1000,0,564,564,0,1007,1007,0,1007,1007,0,1009,1009,0,957,957
3144,3144,0,1001,1001,0,564,564,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3145,3145,0,1001,1001,0,564,564,0,1006,1006,0,1006,1006,0,1009,1009,0,957,957
3146,3146,0,1000,1000,0,563,563,0,1006,1006,0,1006,1006,0,1007,1007,0,956,956
3147,3147,0,1000,1000,0,563,563,0,1006,1006,0,1006,1006,0,1008,1008,0,957,957
3148,3148,0,1000,1000,0,563,563,0,1005,1005,0,1005,1005,0,1008,1008,0,957,957
3149,3149,0,1000,1000,0,563,563,0,1005,1005,0,1005,1005,0,1008,1008,0,957,957
3150,3150,0,1000,1000,0,563,563,0,1005,1005,0,1005,1005,0,1008,1008,0,957,957
3151,3151,0,1000,1000,0,563,563,0,1005,1005,0,1005,1005,0,1008,1008,0,957,957
3152,3152,0,1000,1000,0,563,563,0,1003,1003,0,1003,1003,0,1008,1008,0,957,957
3153,3153,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3154,3154,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3155,3155,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3156,3156,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3157,3157,0,1001,1001,0,563,563,0,1002,1002,0,1002,1002,0,1007,1007,0,956,956
3158,3158,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3159,3159,0,1000,1000,0,563,563,0,1003,1003,0,1003,1003,0,1005,1005,0,954,954
3160,3160,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1005,1005,0,954,954
3161,3161,0,1000,1000,0,563,563,0,1002,1002,0,1002,1002,0,1006,1006,0,955,955
3162,3162,0,1000,1000,0,563,563,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3163,3163,0,1000,1000,0,563,563,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3164,3164,0,1000,1000,0,563,563,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3165,3165,0,999,999,0,562,562,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3166,3166,0,999,999,0,562,562,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3167,3167,0,999,999,0,562,562,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3168,3168,0,1000,1000,0,563,563,0,1001,1001,0,1001,1001,0,1006,1006,0,955,955
3169,3169,0,1000,1000,0,563,563,0,1000,1000,0,1000,1000,0,1006,1006,0,955,955
3170,3170,0,1000,1000,0,563,563,0,999,999,0,999,999,0,1005,1005,0,954,954
3171,3171,0,1000,1000,0,563,563,0,998,998,0,998,998,0,1004,1004,0,954,954
3172,3172,0,1001,1001,0,564,564,0,996,996,0,996,996,0,1004,1004,0,954,954
3173,3173,0,1001,1001,0,564,564,0,995,995,0,995,995,0,1003,1003,0,953,953
3174,3174,0,1001,1001,0,564,564,0,995,995,0,995,995,0,1003,1003,0,953,953
3175,3175,0,1001,1001,0,564,564,0,995,995,0,995,995,0,1004,1004,0,954,954
3176,3176,0,1001,1001,0,564,564,0,995,995,0,995,995,0,1004,1004,0,954,954
3177,3177,0,1002,1002,0,564,564,0,995,995,0,995,995,0,1004,1004,0,954,954
3178,3178,0,1002,1002,0,564,564,0,995,995,0,995,995,0,1004,1004,0,954,954
3179,3179,0,1002,1002,0,564,564,0,995,995,0,995,995,0,1004,1004,0,954,954
3180,3180,0,1001,1001,0,563,563,0,995,995,0,995,995,0,1004,1004,0,954,954
3181,3181,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3182,3182,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3183,3183,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3184,3184,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3185,3185,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3186,3186,0,1001,1001,0,563,563,0,993,993,0,993,993,0,1003,1003,0,953,953
3187,3187,0,1001,1001,0,563,563,0,993,993,0,993,993,0,1003,1003,0,953,953
3188,3188,0,1001,1001,0,563,563,0,993,993,0,993,993,0,1003,1003,0,953,953
3189,3189,0,1001,1001,0,563,563,0,993,993,0,993,993,0,1003,1003,0,953,953
3190,3190,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1003,1003,0,953,953
3191,3191,0,1002,1002,0,564,564,0,994,994,0,994,994,0,1002,1002,0,952,952
3192,3192,0,1002,1002,0,564,564,0,993,993,0,993,993,0,1002,1002,0,952,952
3193,3193,0,1002,1002,0,564,564,0,993,993,0,993,993,0,1002,1002,0,952,952
3194,3194,0,1002,1002,0,564,564,0,992,992,0,992,992,0,1002,1002,0,952,952
3195,3195,0,1002,1002,0,564,564,0,992,992,0,992,992,0,1001,1001,0,951,951
3196,3196,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1000,1000,0,950,950
3197,3197,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1000,1000,0,950,950
3198,3198,0,1002,1002,0,564,564,0,994,994,0,994,994,0,1000,1000,0,950,950
3199,3199,0,1002,1002,0,564,564,0,994,994,0,994,994,0,1000,1000,0,950,950
3200,3200,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1001,1001,0,951,951
3201,3201,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1001,1001,0,951,951
3202,3202,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1000,1000,0,950,950
3203,3203,0,1001,1001,0,563,563,0,994,994,0,994,994,0,999,999,0,949,949
3204,3204,0,1001,1001,0,563,563,0,994,994,0,994,994,0,999,999,0,949,949
3205,3205,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1000,1000,0,950,950
3206,3206,0,1001,1001,0,563,563,0,994,994,0,994,994,0,1000,1000,0,950,950
3207,3207,0,1000,1000,0,562,562,0,993,993,0,993,993,0,1000,1000,0,950,950
3208,3208,0,1000,1000,0,562,562,0,994,994,0,994,994,0,1000,1000,0,950,950
3209,3209,0,1000,1000,0,562,562,0,994,994,0,994,994,0,1000,1000,0,950,950
3210,3210,0,999,999,0,561,561,0,994,994,0,994,994,0,1000,1000,0,950,950
3211,3211,0,999,999,0,561,561,0,993,993,0,993,993,0,1000,1000,0,950,950
3212,3212,0,1000,1000,0,562,562,0,993,993,0,993,993,0,1000,1000,0,950,950
3213,3213,0,999,999,0,562,562,0,993,993,0,993,993,0,1000,1000,0,950,950
3214,3214,0,999,999,0,562,562,0,993,993,0,993,993,0,999,999,0,949,949
3215,3215,0,999,999,0,562,562,0,993,993,0,993,993,0,999,999,0,949,949
3216,3216,0,999,999,0,562,562,0,992,992,0,992,992,0,999,999,0,949,949
3217,3217,0,999,999,0,562,562,0,991,991,0,991,991,0,999,999,0,949,949
3218,3218,0,999,999,0,562,562,0,990,990,0,990,990,0,999,999,0,949,949
3219,3219,0,999,999,0,562,562,0,991,991,0,991,991,0,999,999,0,949,949
3220,3220,0,999,999,0,562,562,0,991,991,0,991,991,0,999,999,0,949,949
3221,3221,0,998,998,0,561,561,0,991,991,0,991,991,0,999,999,0,949,949
3222,3222,0,998,998,0,561,561,0,989,989,0,989,989,0,998,998,0,948,948
3223,3223,0,998,998,0,561,561,0,989,989,0,989,989,0,998,998,0,948,948
3224,3224,0,1001,1001,0,563,563,0,989,989,0,989,989,0,997,997,0,947,947
3225,3225,0,1001,1001,0,563,563,0,988,988,0,988,988,0,997,997,0,947,947
3226,3226,0,1001,1001,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3227,3227,0,1001,1001,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3228,3228,0,1002,1002,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3229,3229,0,1002,1002,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3230,3230,0,1002,1002,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3231,3231,0,1002,1002,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3232,3232,0,1001,1001,0,562,562,0,988,988,0,988,988,0,997,997,0,946,946
3233,3233,0,1001,1001,0,562,562,0,988,988,0,988,988,0,997,997,0,946,946
3234,3234,0,1002,1002,0,563,563,0,986,986,0,986,986,0,997,997,0,946,946
3235,3235,0,1002,1002,0,562,562,0,986,986,0,986,986,0,998,998,0,947,947
3236,3236,0,1003,1003,0,563,563,0,984,984,0,984,984,0,997,997,0,946,946
3237,3237,0,1003,1003,0,563,563,0,984,984,0,984,984,0,997,997,0,946,946
3238,3238,0,1003,1003,0,563,563,0,984,984,0,984,984,0,996,996,0,945,945
3239,3239,0,1003,1003,0,563,563,0,984,984,0,984,984,0,996,996,0,945,945
3240,3240,0,1003,1003,0,563,563,0,984,984,0,984,984,0,996,996,0,945,945
3241,3241,0,1003,1003,0,563,563,0,984,984,0,984,984,0,996,996,0,945,945
3242,3242,0,1003,1003,0,563,563,0,984,984,0,984,984,0,996,996,0,945,945
3243,3243,0,1003,1003,0,563,563,0,984,984,0,984,984,0,998,998,0,947,947
3244,3244,0,1003,1003,0,563,563,0,986,986,0,986,986,0,998,998,0,947,947
3245,3245,0,1002,1002,0,563,563,0,986,986,0,986,986,0,998,998,0,947,947
3246,3246,0,1002,1002,0,563,563,0,986,986,0,986,986,0,997,997,0,946,946
3247,3247,0,1002,1002,0,563,563,0,987,987,0,987,987,0,997,997,0,946,946
3248,3248,0,1003,1003,0,564,564,0,988,988,0,988,988,0,997,997,0,946,946
3249,3249,0,1003,1003,0,564,564,0,988,988,0,988,988,0,997,997,0,946,946
3250,3250,0,1003,1003,0,564,564,0,988,988,0,988,988,0,997,997,0,946,946
3251,3251,0,1003,1003,0,563,563,0,988,988,0,988,988,0,997,997,0,946,946
3252,3252,0,1004,1004,0,565,565,0,987,987,0,987,987,0,998,998,0,947,947
3253,3253,0,1004,1004,0,565,565,0,987,987,0,987,987,0,998,998,0,947,947
3254,3254,0,1004,1004,0,565,565,0,986,986,0,986,986,0,998,998,0,947,947
3255,3255,0,1003,1003,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3256,3256,0,1003,1003,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3257,3257,0,1003,1003,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3258,3258,0,1002,1002,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3259,3259,0,1002,1002,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3260,3260,0,1002,1002,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3261,3261,0,1002,1002,0,564,564,0,986,986,0,986,986,0,997,997,0,947,947
3262,3262,0,1002,1002,0,564,564,0,988,988,0,988,988,0,996,996,0,946,946
3263,3263,0,1002,1002,0,564,564,0,988,988,0,988,988,0,996,996,0,946,946
3264,3264,0,1002,1002,0,564,564,0,988,988,0,988,988,0,995,995,0,945,945
3265,3265,0,1002,1002,0,564,564,0,988,988,0,988,988,0,994,994,0,944,944
3266,3266,0,1002,1002,0,564,564,0,988,988,0,988,988,0,993,993,0,943,943
3267,3267,0,1002,1002,0,564,564,0,988,988,0,988,988,0,993,993,0,943,943
3268,3268,0,1002,1002,0,565,565,0,988,988,0,988,988,0,993,993,0,943,943
3269,3269,0,1002,1002,0,565,565,0,987,987,0,987,987,0,993,993,0,943,943
3270,3270,0,1003,1003,0,566,566,0,987,987,0,987,987,0,993,993,0,943,943
3271,3271,0,1003,1003,0,566,566,0,987,987,0,987,987,0,992,992,0,942,942
3272,3272,0,1003,1003,0,566,566,0,988,988,0,988,988,0,992,992,0,942,942
3273,3273,0,1003,1003,0,566,566,0,988,988,0,988,988,0,992,992,0,942,942
3274,3274,0,1003,1003,0,566,566,0,989,989,0,989,989,0,992,992,0,942,942
3275,3275,0,1003,1003,0,566,566,0,990,990,0,990,990,0,992,992,0,942,942
3276,3276,0,1003,1003,0,566,566,0,990,990,0,990,990,0,994,994,0,943,943
3277,3277,0,1003,1003,0,566,566,0,992,992,0,992,992,0,994,994,0,943,943
3278,3278,0,1003,1003,0,566,566,0,992,992,0,992,992,0,994,994,0,943,943
3279,3279,0,1004,1004,0,567,567,0,992,992,0,992,992,0,994,994,0,943,943
3280,3280,0,1004,1004,0,567,567,0,993,993,0,993,993,0,994,994,0,943,943
3281,3281,0,1004,1004,0,567,567,0,992,992,0,992,992,0,994,994,0,943,943
3282,3282,0,1005,1005,0,568,568,0,992,992,0,992,992,0,994,994,0,943,943
3283,3283,0,1005,1005,0,568,568,0,992,992,0,992,992,0,994,994,0,943,943
3284,3284,0,1006,1006,0,568,568,0,992,992,0,992,992,0,994,994,0,943,943
3285,3285,0,1006,1006,0,568,568,0,992,992,0,992,992,0,994,994,0,943,943
3286,3286,0,1006,1006,0,568,568,0,992,992,0,992,992,0,994,994,0,943,943
3287,3287,0,1006,1006,0,568,568,0,992,992,0,992,992,0,993,993,0,942,942
3288,3288,0,1005,1005,0,567,567,0,991,991,0,991,991,0,993,993,0,942,942
3289,3289,0,1006,1006,0,568,568,0,991,991,0,991,991,0,993,993,0,942,942
3290,3290,0,1006,1006,0,568,568,0,991,991,0,991,991,0,993,993,0,942,942
3291,3291,0,1006,1006,0,568,568,0,991,991,0,991,991,0,991,991,0,941,941
3292,3292,0,1007,1007,0,569,569,0,991,991,0,991,991,0,991,991,0,941,941
3293,3293,0,1007,1007,0,569,569,0,991,991,0,991,991,0,991,991,0,941,941
3294,3294,0,1006,1006,0,568,568,0,991,991,0,991,991,0,991,991,0,941,941
3295,3295,0,1006,1006,0,568,568,0,991,991,0,991,991,0,990,990,0,940,940
3296,3296,0,1007,1007,0,569,569,0,990,990,0,990,990,0,990,990,0,940,940
3297,3297,0,1006,1006,0,568,568,0,990,990,0,990,990,0,990,990,0,940,940
3298,3298,0,1005,1005,0,568,568,0,990,990,0,990,990,0,989,989,0,939,939
3299,3299,0,1005,1005,0,568,568,0,990,990,0,990,990,0,988,988,0,938,938
3300,3300,0,1005,1005,0,568,568,0,990,990,0,990,990,0,989,989,0,939,939
3301,3301,0,1005,1005,0,568,568,0,990,990,0,990,990,0,989,989,0,939,939
3302,3302,0,1005,1005,0,569,569,0,990,990,0,990,990,0,989,989,0,939,939
3303,3303,0,1004,1004,0,569,569,0,991,991,0,991,991,0,989,989,0,939,939
3304,3304,0,1004,1004,0,569,569,0,992,992,0,992,992,0,989,989,0,939,939
3305,3305,0,1005,1005,0,570,570,0,992,992,0,992,992,0,989,989,0,939,939
3306,3306,0,1005,1005,0,570,570,0,992,992,0,992,992,0,989,989,0,939,939
3307,3307,0,1005,1005,0,570,570,0,992,992,0,992,992,0,989,989,0,939,939
3308,3308,0,1004,1004,0,569,569,0,992,992,0,992,992,0,988,988,0,938,938
