,cycle,population_active__t1,population_passive__t1,population_total__t1,food_crates__t1,organism_positions__t1,population_active__t2,population_passive__t2,population_total__t2,food_crates__t2,organism_positions__t2,population_active__t3,population_passive__t3,population_total__t3,food_crates__t3,organism_positions__t3
1835,1835,0,5,5,"[[8, 49, 38.0], [49, 19, 20.0], [35, 43, 20.0], [41, 5, 4.0], [30, 21, 4.0]]","[[23, 20, 'passive'], [27, 16, 'passive'], [21, 20, 'passive'], [20, 22, 'passive'], [12, 38, 'passive']]",0,5,5,"[[11, 25, 68.0], [35, 44, 28.0], [32, 39, 18.0], [19, 32, 6.0], [31, 15, 6.0]]","[[11, 22, 'passive'], [19, 37, 'passive'], [17, 32, 'passive'], [15, 35, 'passive'], [18, 34, 'passive']]",0,5,5,"[[1, 42, 44.0], [11, 11, 42.0], [2, 46, 30.0], [10, 0, 24.0], [32, 37, 14.0]]","[[1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive'], [2, 42, 'passive']]"
1836,1836,0,5,5,"[[8, 49, 40.0], [49, 19, 22.0], [35, 43, 22.0], [41, 5, 6.0], [30, 21, 6.0]]","[[12, 46, 'passive'], [23, 20, 'passive'], [26, 21, 'passive'], [21, 22, 'passive'], [28, 19, 'passive']]",0,5,5,"[[11, 25, 70.0], [35, 44, 30.0], [32, 39, 20.0], [19, 32, 8.0], [31, 15, 8.0]]","[[18, 34, 'passive'], [18, 32, 'passive'], [11, 23, 'passive'], [19, 37, 'passive'], [17, 32, 'passive']]",0,5,5,"[[1, 42, 14.0], [11, 11, 44.0], [2, 46, 32.0], [10, 0, 26.0], [32, 37, 16.0]]","[[1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive']]"
1837,1837,0,5,5,"[[8, 49, 42.0], [49, 19, 24.0], [35, 43, 24.0], [41, 5, 8.0], [30, 21, 8.0]]","[[25, 22, 'passive'], [30, 21, 'passive'], [8, 49, 'passive'], [27, 20, 'passive'], [27, 21, 'passive']]",0,5,5,"[[11, 25, 72.0], [35, 44, 32.0], [32, 39, 22.0], [19, 32, 10.0], [31, 15, 10.0]]","[[18, 32, 'passive'], [19, 33, 'passive'], [19, 32, 'passive'], [19, 32, 'passive'], [11, 23, 'passive']]",0,5,5,"[[11, 11, 46.0], [2, 46, 34.0], [10, 0, 28.0], [32, 37, 18.0], [24, 47, 2.0]]","[[1, 42, 'passive'], [1, 42, 'passive'], [1, 42, 'passive'], [1, 46, 'passive'], [2, 43, 'passive']]"
1838,1838,0,5,5,"[[8, 49, 36.0], [49, 19, 26.0], [35, 43, 26.0], [41, 5, 10.0], [41, 24, 2.0]]","[[28, 21, 'passive'], [30, 21, 'passive'], [27, 21, 'passive'], [22, 12, 'passive'], [8, 49, 'passive']]",0,5,5,"[[11, 25, 74.0], [35, 44, 34.0], [32, 39, 24.0], [31, 15, 12.0], [41, 12, 2.0]]","[[19, 32, 'passive'], [19, 32, 'passive'], [19, 31, 'passive'], [11, 24, 'passive'], [13, 32, 'passive']]",0,5,5,"[[11, 11, 48.0], [2, 46, 36.0], [10, 0, 30.0], [32, 37, 20.0], [24, 47, 4.0]]","[[1, 46, 'passive'], [1, 45, 'passive'], [2, 43, 'passive'], [2, 45, 'passive'], [2, 42, 'passive']]"
1839,1839,0,5,5,"[[8, 49, 30.0], [49, 19, 28.0], [35, 43, 28.0], [41, 5, 12.0], [41, 24, 4.0]]","[[8, 49, 'passive'], [39, 24, 'passive'], [22, 6, 'passive'], [29, 23, 'passive'], [37, 22, 'passive']]",0,5,5,"[[11, 25, 76.0], [35, 44, 36.0], [32, 39, 26.0], [31, 15, 14.0], [41, 12, 4.0]]","[[12, 27, 'passive'], [16, 25, 'passive'], [11, 25, 'passive'], [11, 25, 'passive'], [13, 29, 'passive']]",0,5,5,"[[11, 11, 50.0], [2, 46, 38.0], [10, 0, 32.0], [32, 37, 22.0], [24, 47, 6.0]]","[[2, 46, 'passive'], [2, 43, 'passive'], [2, 44, 'passive'], [1, 46, 'passive'], [2, 45, 'passive']]"
1840,1840,0,5,5,"[[8, 49, 24.0], [49, 19, 30.0], [35, 43, 30.0], [41, 5, 14.0], [41, 24, 6.0]]","[[30, 23, 'passive'], [8, 49, 'passive'], [40, 22, 'passive'], [40, 24, 'passive'], [28, 5, 'passive']]",0,5,5,"[[11, 25, 62.0], [35, 44, 38.0], [32, 39, 28.0], [31, 15, 16.0], [41, 12, 6.0]]","[[11, 25, 'passive'], [11, 26, 'passive'], [11, 25, 'passive'], [16, 25, 'passive'], [11, 26, 'passive']]",0,5,5,"[[11, 11, 52.0], [2, 46, 32.0], [10, 0, 34.0], [32, 37, 24.0], [24, 47, 8.0]]","[[2, 46, 'passive'], [2, 45, 'passive'], [2, 44, 'passive'], [2, 46, 'passive'], [2, 46, 'passive']]"
1841,1841,0,5,5,"[[8, 49, 18.0], [49, 19, 32.0], [35, 43, 32.0], [41, 5, 16.0], [41, 24, 8.0]]","[[40, 24, 'passive'], [34, 5, 'passive'], [41, 22, 'passive'], [8, 49, 'passive'], [38, 23, 'passive']]",0,5,5,"[[11, 25, 48.0], [35, 44, 40.0], [32, 39, 30.0], [31, 15, 18.0], [41, 12, 8.0]]","[[11, 25, 'passive'], [11, 26, 'passive'], [11, 25, 'passive'], [11, 25, 'passive'], [11, 25, 'passive']]",0,5,5,"[[11, 11, 54.0], [2, 46, 10.0], [10, 0, 36.0], [32, 37, 26.0], [24, 47, 10.0]]","[[2, 45, 'passive'], [2, 46, 'passive'], [2, 45, 'passive'], [2, 46, 'passive'], [2, 46, 'passive']]"
1842,1842,0,5,5,"[[8, 49, 12.0], [49, 19, 34.0], [35, 43, 34.0], [41, 5, 18.0], [41, 24, 10.0]]","[[41, 24, 'passive'], [41, 24, 'passive'], [40, 24, 'passive'], [8, 49, 'passive'], [37, 5, 'passive']]",0,5,5,"[[11, 25, 18.0], [35, 44, 42.0], [32, 39, 32.0], [31, 15, 20.0], [41, 12, 10.0]]","[[11, 25, 'passive'], [11, 26, 'passive'], [11, 25, 'passive'], [11, 25, 'passive'], [11, 25, 'passive']]",0,5,5,"[[11, 11, 56.0], [10, 0, 38.0], [32, 37, 28.0], [24, 47, 12.0], [28, 31, 2.0]]","[[2, 45, 'passive'], [2, 46, 'passive'], [2, 46, 'passive'], [2, 46, 'passive'], [7, 46, 'passive']]"
1843,1843,0,5,5,"[[8, 49, 6.0], [49, 19, 36.0], [35, 43, 36.0], [41, 5, 20.0], [22, 10, 2.0]]","[[8, 49, 'passive'], [41, 24, 'passive'], [41, 24, 'passive'], [40, 5, 'passive'], [40, 21, 'passive']]",0,5,5,"[[35, 44, 44.0], [32, 39, 34.0], [31, 15, 22.0], [41, 12, 12.0], [42, 27, 2.0]]","[[11, 25, 'passive'], [11, 26, 'passive'], [11, 25, 'passive'], [11, 25, 'passive'], [28, 22, 'passive']]",0,5,5,"[[11, 11, 58.0], [10, 0, 40.0], [32, 37, 30.0], [24, 47, 14.0], [28, 31, 4.0]]","[[10, 46, 'passive'], [9, 47, 'passive'], [22, 47, 'passive'], [23, 45, 'passive'], [9, 47, 'passive']]"
1844,1844,0,5,5,"[[8, 49, 0.0], [49, 19, 38.0], [35, 43, 38.0], [41, 5, 22.0], [22, 10, 4.0]]","[[42, 20, 'passive'], [40, 5, 'passive'], [49, 20, 'passive'], [44, 21, 'passive'], [8, 49, 'passive']]",0,5,5,"[[35, 44, 46.0], [32, 39, 36.0], [31, 15, 24.0], [41, 12, 14.0], [42, 27, 4.0]]","[[29, 18, 'passive'], [18, 25, 'passive'], [20, 24, 'passive'], [17, 21, 'passive'], [28, 17, 'passive']]",0,5,5,"[[11, 11, 60.0], [10, 0, 42.0], [32, 37, 32.0], [24, 47, 16.0], [28, 31, 6.0]]","[[22, 47, 'passive'], [21, 47, 'passive'], [22, 47, 'passive'], [10, 47, 'passive'], [24, 46, 'passive']]"
1845,1845,0,5,5,"[[49, 19, 40.0], [35, 43, 40.0], [41, 5, 24.0], [22, 10, 6.0], [43, 16, 2.0]]","[[49, 19, 'passive'], [43, 20, 'passive'], [40, 5, 'passive'], [49, 20, 'passive'], [8, 49, 'passive']]",0,5,5,"[[35, 44, 48.0], [32, 39, 38.0], [31, 15, 26.0], [41, 12, 16.0], [42, 27, 6.0]]","[[29, 17, 'passive'], [20, 18, 'passive'], [31, 15, 'passive'], [21, 22, 'passive'], [19, 18, 'passive']]",0,5,5,"[[11, 11, 62.0], [10, 0, 44.0], [32, 37, 34.0], [24, 47, 18.0], [28, 31, 8.0]]","[[23, 47, 'passive'], [24, 47, 'passive'], [12, 47, 'passive'], [24, 47, 'passive'], [24, 47, 'passive']]"
1846,1846,0,5,5,"[[49, 19, 34.0], [35, 43, 42.0], [41, 5, 26.0], [22, 10, 8.0], [43, 16, 4.0]]","[[49, 19, 'passive'], [49, 19, 'passive'], [43, 16, 'passive'], [35, 45, 'passive'], [41, 5, 'passive']]",0,5,5,"[[35, 44, 50.0], [32, 39, 40.0], [31, 15, 20.0], [41, 12, 18.0], [42, 27, 8.0]]","[[27, 18, 'passive'], [31, 15, 'passive'], [30, 16, 'passive'], [31, 18, 'passive'], [22, 16, 'passive']]",0,5,5,"[[11, 11, 64.0], [10, 0, 46.0], [32, 37, 36.0], [28, 31, 10.0], [5, 25, 2.0]]","[[21, 47, 'passive'], [24, 47, 'passive'], [24, 47, 'passive'], [24, 47, 'passive'], [24, 47, 'passive']]"
1847,1847,0,5,5,"[[49, 19, 20.0], [35, 43, 44.0], [41, 5, 20.0], [22, 10, 10.0], [40, 43, 2.0]]","[[49, 19, 'passive'], [41, 5, 'passive'], [43, 16, 'passive'], [49, 19, 'passive'], [35, 43, 'passive']]",0,5,5,"[[35, 44, 52.0], [32, 39, 42.0], [31, 15, 14.0], [41, 12, 20.0], [42, 27, 10.0]]","[[31, 15, 'passive'], [23, 16, 'passive'], [30, 15, 'passive'], [31, 15, 'passive'], [31, 15, 'passive']]",0,5,5,"[[11, 11, 66.0], [10, 0, 48.0], [32, 37, 38.0], [28, 31, 12.0], [5, 25, 4.0]]","[[27, 37, 'passive'], [27, 39, 'passive'], [31, 43, 'passive'], [31, 40, 'passive'], [28, 46, 'passive']]"
1848,1848,0,5,5,"[[49, 19, 6.0], [35, 43, 38.0], [41, 5, 14.0], [22, 10, 12.0], [40, 43, 4.0]]","[[49, 19, 'passive'], [45, 19, 'passive'], [41, 5, 'passive'], [49, 19, 'passive'], [35, 43, 'passive']]",0,5,5,"[[35, 44, 54.0], [32, 39, 44.0], [41, 12, 22.0], [42, 27, 12.0], [45, 39, 2.0]]","[[27, 16, 'passive'], [31, 15, 'passive'], [31, 15, 'passive'], [30, 15, 'passive'], [38, 13, 'passive']]",0,5,5,"[[11, 11, 68.0], [10, 0, 50.0], [32, 37, 40.0], [28, 31, 14.0], [5, 25, 6.0]]","[[27, 39, 'passive'], [32, 42, 'passive'], [27, 37, 'passive'], [31, 43, 'passive'], [32, 38, 'passive']]"
1849,1849,0,5,5,"[[35, 43, 32.0], [41, 5, 8.0], [22, 10, 14.0], [40, 43, 6.0], [45, 37, 2.0]]","[[49, 19, 'passive'], [49, 19, 'passive'], [35, 43, 'passive'], [41, 5, 'passive'], [44, 14, 'passive']]",0,5,5,"[[35, 44, 56.0], [32, 39, 46.0], [41, 12, 24.0], [42, 27, 14.0], [45, 39, 4.0]]","[[36, 12, 'passive'], [31, 14, 'passive'], [33, 13, 'passive'], [33, 15, 'passive'], [38, 12, 'passive']]",0,5,5,"[[11, 11, 70.0], [10, 0, 52.0], [32, 37, 42.0], [28, 31, 16.0], [5, 25, 8.0]]","[[32, 37, 'passive'], [31, 39, 'passive'], [32, 37, 'passive'], [31, 43, 'passive'], [31, 37, 'passive']]"
1850,1850,0,5,5,"[[35, 43, 26.0], [22, 10, 16.0], [40, 43, 8.0], [45, 37, 4.0], [12, 7, 2.0]]","[[44, 14, 'passive'], [41, 5, 'passive'], [49, 9, 'passive'], [24, 11, 'passive'], [35, 43, 'passive']]",0,5,5,"[[35, 44, 58.0], [32, 39, 48.0], [41, 12, 26.0], [42, 27, 16.0], [45, 39, 6.0]]","[[34, 12, 'passive'], [38, 12, 'passive'], [38, 12, 'passive'], [33, 12, 'passive'], [34, 14, 'passive']]",0,5,5,"[[11, 11, 72.0], [10, 0, 54.0], [32, 37, 28.0], [28, 31, 18.0], [5, 25, 10.0]]","[[32, 39, 'passive'], [32, 37, 'passive'], [32, 37, 'passive'], [32, 37, 'passive'], [31, 38, 'passive']]"
1851,1851,0,5,5,"[[35, 43, 20.0], [22, 10, 18.0], [40, 43, 10.0], [45, 37, 6.0], [12, 7, 4.0]]","[[35, 43, 'passive'], [47, 10, 'passive'], [24, 10, 'passive'], [42, 14, 'passive'], [26, 7, 'passive']]",0,5,5,"[[35, 44, 60.0], [32, 39, 50.0], [41, 12, 28.0], [42, 27, 18.0], [45, 39, 8.0]]","[[38, 12, 'passive'], [38, 14, 'passive'], [40, 12, 'passive'], [39, 12, 'passive'], [39, 12, 'passive']]",0,5,5,"[[11, 11, 74.0], [10, 0, 56.0], [32, 37, 6.0], [28, 31, 20.0], [5, 25, 12.0]]","[[32, 37, 'passive'], [32, 37, 'passive'], [32, 37, 'passive'], [32, 38, 'passive'], [32, 38, 'passive']]"
1852,1852,0,5,5,"[[35, 43, 14.0], [22, 10, 20.0], [40, 43, 12.0], [45, 37, 8.0], [12, 7, 6.0]]","[[35, 43, 'passive'], [23, 7, 'passive'], [40, 11, 'passive'], [22, 10, 'passive'], [45, 10, 'passive']]",0,5,5,"[[35, 44, 62.0], [32, 39, 52.0], [41, 12, 30.0], [42, 27, 20.0], [45, 39, 10.0]]","[[41, 12, 'passive'], [39, 14, 'passive'], [41, 12, 'passive'], [38, 12, 'passive'], [39, 12, 'passive']]",0,5,5,"[[11, 11, 76.0], [10, 0, 58.0], [28, 31, 22.0], [5, 25, 14.0], [14, 14, 2.0]]","[[32, 37, 'passive'], [32, 38, 'passive'], [30, 37, 'passive'], [32, 33, 'passive'], [30, 34, 'passive']]"
1853,1853,0,5,5,"[[35, 43, 8.0], [22, 10, 14.0], [40, 43, 14.0], [45, 37, 10.0], [12, 7, 8.0]]","[[22, 10, 'passive'], [22, 10, 'passive'], [40, 10, 'passive'], [35, 43, 'passive'], [24, 10, 'passive']]",0,5,5,"[[35, 44, 64.0], [32, 39, 54.0], [41, 12, 16.0], [42, 27, 22.0], [45, 39, 12.0]]","[[40, 12, 'passive'], [40, 12, 'passive'], [41, 12, 'passive'], [41, 12, 'passive'], [40, 13, 'passive']]",0,5,5,"[[11, 11, 78.0], [10, 0, 60.0], [28, 31, 24.0], [5, 25, 16.0], [14, 14, 4.0]]","[[30, 33, 'passive'], [29, 31, 'passive'], [30, 32, 'passive'], [28, 32, 'passive'], [31, 32, 'passive']]"
1854,1854,0,5,5,"[[35, 43, 2.0], [22, 10, 0.0], [40, 43, 16.0], [45, 37, 12.0], [12, 7, 10.0]]","[[38, 10, 'passive'], [35, 43, 'passive'], [24, 10, 'passive'], [22, 10, 'passive'], [22, 10, 'passive']]",0,5,5,"[[35, 44, 66.0], [32, 39, 56.0], [41, 12, 2.0], [42, 27, 24.0], [45, 39, 14.0]]","[[41, 12, 'passive'], [41, 12, 'passive'], [41, 13, 'passive'], [41, 12, 'passive'], [41, 12, 'passive']]",0,5,5,"[[11, 11, 80.0], [10, 0, 62.0], [28, 31, 26.0], [5, 25, 18.0], [14, 14, 6.0]]","[[28, 31, 'passive'], [28, 33, 'passive'], [29, 31, 'passive'], [28, 32, 'passive'], [30, 31, 'passive']]"
1855,1855,0,5,5,"[[40, 43, 18.0], [45, 37, 14.0], [12, 7, 12.0], [22, 29, 2.0], [32, 36, 2.0]]","[[24, 10, 'passive'], [35, 43, 'passive'], [42, 14, 'passive'], [18, 8, 'passive'], [15, 7, 'passive']]",0,5,5,"[[35, 44, 68.0], [32, 39, 58.0], [42, 27, 26.0], [45, 39, 16.0], [29, 48, 2.0]]","[[41, 12, 'passive'], [44, 20, 'passive'], [47, 13, 'passive'], [41, 15, 'passive'], [41, 22, 'passive']]",0,5,5,"[[11, 11, 82.0], [10, 0, 64.0], [28, 31, 20.0], [5, 25, 20.0], [14, 14, 8.0]]","[[30, 31, 'passive'], [28, 31, 'passive'], [28, 33, 'passive'], [28, 32, 'passive'], [28, 31, 'passive']]"
1856,1856,0,5,5,"[[40, 43, 20.0], [45, 37, 16.0], [12, 7, 14.0], [22, 29, 4.0], [32, 36, 4.0]]","[[42, 37, 'passive'], [39, 43, 'passive'], [14, 8, 'passive'], [14, 7, 'passive'], [16, 8, 'passive']]",0,5,5,"[[35, 44, 70.0], [32, 39, 60.0], [42, 27, 28.0], [45, 39, 18.0], [29, 48, 4.0]]","[[45, 24, 'passive'], [44, 22, 'passive'], [42, 19, 'passive'], [41, 19, 'passive'], [42, 23, 'passive']]",0,5,5,"[[11, 11, 84.0], [10, 0, 66.0], [28, 31, 6.0], [5, 25, 22.0], [14, 14, 10.0]]","[[28, 32, 'passive'], [28, 33, 'passive'], [28, 31, 'passive'], [28, 31, 'passive'], [28, 31, 'passive']]"
1857,1857,0,5,5,"[[40, 43, 22.0], [45, 37, 18.0], [12, 7, 16.0], [22, 29, 6.0], [32, 36, 6.0]]","[[13, 7, 'passive'], [15, 7, 'passive'], [13, 8, 'passive'], [42, 37, 'passive'], [40, 43, 'passive']]",0,5,5,"[[35, 44, 72.0], [32, 39, 62.0], [42, 27, 30.0], [45, 39, 20.0], [29, 48, 6.0]]","[[42, 23, 'passive'], [42, 26, 'passive'], [42, 20, 'passive'], [44, 24, 'passive'], [42, 23, 'passive']]",0,5,5,"[[11, 11, 86.0], [10, 0, 68.0], [5, 25, 24.0], [14, 14, 12.0], [26, 15, 2.0]]","[[28, 32, 'passive'], [28, 31, 'passive'], [28, 31, 'passive'], [33, 19, 'passive'], [30, 48, 'passive']]"
1858,1858,0,5,5,"[[40, 43, 16.0], [45, 37, 20.0], [12, 7, 18.0], [22, 29, 8.0], [32, 36, 8.0]]","[[45, 37, 'passive'], [40, 43, 'passive'], [14, 7, 'passive'], [12, 8, 'passive'], [13, 7, 'passive']]",0,5,5,"[[35, 44, 74.0], [32, 39, 64.0], [42, 27, 32.0], [45, 39, 22.0], [29, 48, 8.0]]","[[42, 23, 'passive'], [42, 24, 'passive'], [42, 26, 'passive'], [44, 27, 'passive'], [42, 27, 'passive']]",0,5,5,"[[11, 11, 88.0], [10, 0, 70.0], [5, 25, 26.0], [14, 14, 14.0], [26, 15, 4.0]]","[[27, 36, 'passive'], [28, 17, 'passive'], [27, 24, 'passive'], [32, 15, 'passive'], [26, 27, 'passive']]"
1859,1859,0,5,5,"[[40, 43, 10.0], [45, 37, 14.0], [12, 7, 20.0], [22, 29, 10.0], [32, 36, 10.0]]","[[12, 8, 'passive'], [12, 7, 'passive'], [45, 37, 'passive'], [13, 7, 'passive'], [40, 43, 'passive']]",0,5,5,"[[35, 44, 76.0], [32, 39, 66.0], [42, 27, 26.0], [45, 39, 24.0], [29, 48, 10.0]]","[[42, 27, 'passive'], [42, 26, 'passive'], [42, 27, 'passive'], [42, 23, 'passive'], [42, 27, 'passive']]",0,5,5,"[[11, 11, 90.0], [10, 0, 72.0], [5, 25, 28.0], [14, 14, 16.0], [26, 15, 6.0]]","[[27, 17, 'passive'], [27, 16, 'passive'], [30, 15, 'passive'], [27, 20, 'passive'], [26, 17, 'passive']]"
1860,1860,0,5,5,"[[40, 43, 4.0], [45, 37, 8.0], [12, 7, 14.0], [22, 29, 12.0], [32, 36, 12.0]]","[[40, 43, 'passive'], [12, 8, 'passive'], [13, 7, 'passive'], [12, 7, 'passive'], [45, 37, 'passive']]",0,5,5,"[[35, 44, 78.0], [32, 39, 68.0], [42, 27, 4.0], [45, 39, 26.0], [29, 48, 12.0]]","[[42, 27, 'passive'], [42, 23, 'passive'], [42, 27, 'passive'], [42, 27, 'passive'], [42, 27, 'passive']]",0,4,4,"[[11, 11, 92.0], [10, 0, 74.0], [5, 25, 30.0], [14, 14, 18.0], [26, 15, 8.0]]","[[26, 15, 'passive'], [26, 17, 'passive'], [27, 15, 'passive'], [26, 17, 'passive']]"
1861,1861,0,5,5,"[[45, 37, 2.0], [12, 7, 8.0], [22, 29, 14.0], [32, 36, 14.0], [39, 23, 2.0]]","[[40, 43, 'passive'], [12, 7, 'passive'], [13, 7, 'passive'], [12, 8, 'passive'], [45, 37, 'passive']]",0,5,5,"[[35, 44, 80.0], [32, 39, 70.0], [45, 39, 28.0], [29, 48, 14.0], [19, 43, 2.0]]","[[42, 27, 'passive'], [41, 29, 'passive'], [45, 30, 'passive'], [40, 10, 'passive'], [44, 37, 'passive']]",0,4,4,"[[11, 11, 94.0], [10, 0, 76.0], [5, 25, 32.0], [14, 14, 20.0], [36, 29, 2.0]]","[[26, 15, 'passive'], [26, 16, 'passive'], [14, 15, 'passive'], [27, 15, 'passive']]"
1862,1862,0,5,5,"[[22, 29, 16.0], [32, 36, 16.0], [39, 23, 4.0], [7, 36, 2.0], [24, 1, 2.0]]","[[12, 7, 'passive'], [13, 7, 'passive'], [18, 11, 'passive'], [40, 40, 'passive'], [45, 37, 'passive']]",0,5,5,"[[35, 44, 82.0], [32, 39, 72.0], [45, 39, 30.0], [29, 48, 16.0], [19, 43, 4.0]]","[[45, 37, 'passive'], [44, 29, 'passive'], [45, 33, 'passive'], [45, 34, 'passive'], [43, 38, 'passive']]",0,4,4,"[[11, 11, 96.0], [10, 0, 78.0], [5, 25, 34.0], [14, 14, 22.0], [36, 29, 4.0]]","[[14, 14, 'passive'], [14, 14, 'passive'], [22, 14, 'passive'], [17, 15, 'passive']]"
1863,1863,0,5,5,"[[22, 29, 18.0], [32, 36, 18.0], [39, 23, 6.0], [7, 36, 4.0], [24, 1, 4.0]]","[[12, 1, 'passive'], [39, 36, 'passive'], [13, 6, 'passive'], [42, 36, 'passive'], [18, 9, 'passive']]",0,5,5,"[[35, 44, 84.0], [32, 39, 74.0], [45, 39, 32.0], [29, 48, 18.0], [19, 43, 6.0]]","[[45, 38, 'passive'], [45, 39, 'passive'], [45, 38, 'passive'], [45, 35, 'passive'], [44, 39, 'passive']]",0,4,4,"[[11, 11, 98.0], [10, 0, 80.0], [5, 25, 36.0], [14, 14, 8.0], [36, 29, 6.0]]","[[14, 14, 'passive'], [14, 15, 'passive'], [14, 14, 'passive'], [14, 14, 'passive']]"
1864,1864,0,5,5,"[[22, 29, 20.0], [32, 36, 20.0], [39, 23, 8.0], [7, 36, 6.0], [24, 1, 6.0]]","[[34, 36, 'passive'], [22, 1, 'passive'], [23, 4, 'passive'], [37, 36, 'passive'], [20, 3, 'passive']]",0,5,5,"[[35, 44, 86.0], [32, 39, 76.0], [45, 39, 26.0], [29, 48, 20.0], [19, 43, 8.0]]","[[45, 39, 'passive'], [45, 39, 'passive'], [45, 39, 'passive'], [45, 35, 'passive'], [45, 39, 'passive']]",0,4,4,"[[11, 11, 100.0], [10, 0, 82.0], [5, 25, 38.0], [36, 29, 8.0], [40, 35, 2.0]]","[[14, 14, 'passive'], [14, 14, 'passive'], [13, 14, 'passive'], [14, 15, 'passive']]"
1865,1865,0,5,5,"[[22, 29, 22.0], [32, 36, 22.0], [39, 23, 10.0], [7, 36, 8.0], [24, 1, 8.0]]","[[24, 2, 'passive'], [36, 36, 'passive'], [22, 1, 'passive'], [24, 3, 'passive'], [34, 36, 'passive']]",0,5,5,"[[35, 44, 88.0], [32, 39, 78.0], [29, 48, 22.0], [19, 43, 10.0], [45, 43, 2.0]]","[[45, 39, 'passive'], [45, 39, 'passive'], [45, 39, 'passive'], [45, 36, 'passive'], [45, 39, 'passive']]",0,4,4,"[[11, 11, 102.0], [10, 0, 84.0], [5, 25, 40.0], [36, 29, 10.0], [40, 35, 4.0]]","[[12, 12, 'passive'], [12, 13, 'passive'], [11, 11, 'passive'], [11, 14, 'passive']]"
1866,1866,0,5,5,"[[22, 29, 24.0], [32, 36, 24.0], [39, 23, 12.0], [7, 36, 10.0], [24, 1, 10.0]]","[[24, 2, 'passive'], [24, 2, 'passive'], [34, 36, 'passive'], [22, 1, 'passive'], [34, 36, 'passive']]",0,5,5,"[[35, 44, 90.0], [32, 39, 80.0], [29, 48, 24.0], [19, 43, 12.0], [45, 43, 4.0]]","[[45, 40, 'passive'], [45, 39, 'passive'], [45, 39, 'passive'], [45, 40, 'passive'], [45, 43, 'passive']]",0,4,4,"[[11, 11, 96.0], [10, 0, 86.0], [5, 25, 42.0], [36, 29, 12.0], [40, 35, 6.0]]","[[11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive']]"
1867,1867,0,5,5,"[[22, 29, 26.0], [32, 36, 26.0], [39, 23, 14.0], [7, 36, 12.0], [24, 1, 12.0]]","[[24, 2, 'passive'], [24, 1, 'passive'], [32, 36, 'passive'], [34, 36, 'passive'], [24, 1, 'passive']]",0,5,5,"[[35, 44, 92.0], [32, 39, 82.0], [29, 48, 26.0], [19, 43, 14.0], [27, 14, 2.0]]","[[45, 40, 'passive'], [45, 42, 'passive'], [45, 42, 'passive'], [45, 39, 'passive'], [45, 43, 'passive']]",0,4,4,"[[11, 11, 66.0], [10, 0, 88.0], [5, 25, 44.0], [36, 29, 14.0], [40, 35, 8.0]]","[[11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive']]"
1868,1868,0,5,5,"[[22, 29, 28.0], [32, 36, 20.0], [39, 23, 16.0], [7, 36, 14.0], [24, 12, 2.0]]","[[33, 36, 'passive'], [24, 1, 'passive'], [24, 2, 'passive'], [24, 1, 'passive'], [32, 36, 'passive']]",0,5,5,"[[35, 44, 94.0], [32, 39, 84.0], [29, 48, 28.0], [19, 43, 16.0], [27, 14, 4.0]]","[[42, 41, 'passive'], [40, 43, 'passive'], [44, 43, 'passive'], [42, 44, 'passive'], [40, 43, 'passive']]",0,4,4,"[[11, 11, 36.0], [10, 0, 90.0], [5, 25, 46.0], [36, 29, 16.0], [40, 35, 10.0]]","[[11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive']]"
1869,1869,0,5,5,"[[22, 29, 30.0], [32, 36, 14.0], [39, 23, 18.0], [7, 36, 16.0], [24, 12, 4.0]]","[[24, 3, 'passive'], [24, 7, 'passive'], [32, 36, 'passive'], [24, 11, 'passive'], [32, 36, 'passive']]",0,5,5,"[[35, 44, 96.0], [32, 39, 86.0], [29, 48, 30.0], [19, 43, 18.0], [27, 14, 6.0]]","[[38, 44, 'passive'], [38, 44, 'passive'], [39, 41, 'passive'], [36, 44, 'passive'], [40, 43, 'passive']]",0,4,4,"[[11, 11, 6.0], [10, 0, 92.0], [5, 25, 48.0], [36, 29, 18.0], [40, 35, 12.0]]","[[11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive'], [11, 11, 'passive']]"
1870,1870,0,5,5,"[[22, 29, 32.0], [32, 36, 0.0], [39, 23, 20.0], [7, 36, 18.0], [24, 12, 6.0]]","[[24, 9, 'passive'], [32, 36, 'passive'], [32, 36, 'passive'], [24, 10, 'passive'], [24, 12, 'passive']]",0,5,5,"[[35, 44, 98.0], [32, 39, 88.0], [29, 48, 32.0], [19, 43, 20.0], [27, 14, 8.0]]","[[36, 44, 'passive'], [35, 44, 'passive'], [35, 43, 'passive'], [35, 43, 'passive'], [37, 44, 'passive']]",0,4,4,"[[10, 0, 94.0], [5, 25, 50.0], [36, 29, 20.0], [40, 35, 14.0], [23, 40, 2.0]]","[[11, 11, 'passive'], [11, 11, 'passive'], [10, 9, 'passive'], [11, 7, 'passive']]"
