,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
547,547,764,598,1362,1019,343,0,1362,655,539,1194,947,247,0,1194,722,631,1353,1015,338,0,1353
548,548,763,597,1360,1019,341,0,1360,654,539,1193,947,246,0,1193,721,630,1351,1015,336,0,1351
549,549,762,596,1358,1017,341,0,1358,654,539,1193,947,246,0,1193,719,630,1349,1015,334,0,1349
550,550,759,595,1354,1017,337,0,1354,653,539,1192,946,246,0,1192,718,625,1343,1011,332,0,1343
551,551,758,593,1351,1017,334,0,1351,653,537,1190,946,244,0,1190,715,624,1339,1010,329,0,1339
552,552,758,593,1351,1017,334,0,1351,653,537,1190,946,244,0,1190,708,624,1332,1005,327,0,1332
553,553,757,593,1350,1016,334,0,1350,653,536,1189,946,243,0,1189,706,623,1329,1004,325,0,1329
554,554,753,592,1345,1011,334,0,1345,653,536,1189,946,243,0,1189,705,618,1323,1003,320,0,1323
555,555,753,592,1345,1011,334,0,1345,652,535,1187,946,241,0,1187,699,609,1308,995,313,0,1308
556,556,751,592,1343,1009,334,0,1343,652,535,1187,946,241,0,1187,696,608,1304,992,312,0,1304
557,557,750,592,1342,1008,334,0,1342,651,535,1186,946,240,0,1186,691,608,1299,988,311,0,1299
558,558,750,590,1340,1008,332,0,1340,651,535,1186,946,240,0,1186,690,607,1297,987,310,0,1297
559,559,749,589,1338,1006,332,0,1338,650,535,1185,946,239,0,1185,690,605,1295,987,308,0,1295
560,560,749,589,1338,1006,332,0,1338,649,536,1185,947,238,0,1185,689,603,1292,985,307,0,1292
561,561,745,589,1334,1003,331,0,1334,649,536,1185,947,238,0,1185,687,602,1289,982,307,0,1289
562,562,744,587,1331,1001,330,0,1331,649,536,1185,947,238,0,1185,686,602,1288,982,306,0,1288
563,563,744,584,1328,1000,328,0,1328,648,536,1184,946,238,0,1184,683,601,1284,982,302,0,1284
564,564,739,583,1322,995,327,0,1322,647,536,1183,946,237,0,1183,682,598,1280,980,300,0,1280
565,565,737,583,1320,994,326,0,1320,647,536,1183,946,237,0,1183,679,596,1275,976,299,0,1275
566,566,729,581,1310,992,318,0,1310,647,535,1182,945,237,0,1182,672,594,1266,973,293,0,1266
567,567,727,581,1308,991,317,0,1308,647,535,1182,945,237,0,1182,671,593,1264,972,292,0,1264
568,568,725,580,1305,988,317,0,1305,647,535,1182,945,237,0,1182,671,592,1263,972,291,0,1263
569,569,723,579,1302,986,316,0,1302,647,535,1182,945,237,0,1182,671,591,1262,971,291,0,1262
570,570,720,579,1299,984,315,0,1299,647,534,1181,945,236,0,1181,668,589,1257,966,291,0,1257
571,571,718,577,1295,982,313,0,1295,647,534,1181,945,236,0,1181,662,585,1247,962,285,0,1247
572,572,715,576,1291,980,311,0,1291,647,533,1180,945,235,0,1180,655,584,1239,957,282,0,1239
573,573,714,575,1289,979,310,0,1289,646,533,1179,944,235,0,1179,655,584,1239,957,282,0,1239
574,574,712,573,1285,977,308,0,1285,646,534,1180,945,235,0,1180,654,581,1235,955,280,0,1235
575,575,711,570,1281,977,304,0,1281,646,534,1180,945,235,0,1180,649,578,1227,950,277,0,1227
576,576,710,569,1279,975,304,0,1279,645,534,1179,945,234,0,1179,647,576,1223,947,276,0,1223
577,577,708,568,1276,975,301,0,1276,645,533,1178,945,233,0,1178,644,576,1220,944,276,0,1220
578,578,702,567,1269,974,295,0,1269,645,533,1178,945,233,0,1178,643,576,1219,944,275,0,1219
579,579,699,565,1264,971,293,0,1264,644,533,1177,945,232,0,1177,637,574,1211,943,268,0,1211
580,580,699,564,1263,970,293,0,1263,644,533,1177,945,232,0,1177,635,573,1208,942,266,0,1208
581,581,698,564,1262,969,293,0,1262,644,532,1176,945,231,0,1176,633,571,1204,938,266,0,1204
582,582,697,562,1259,969,290,0,1259,644,532,1176,945,231,0,1176,629,571,1200,935,265,0,1200
583,583,696,562,1258,968,290,0,1258,643,530,1173,944,229,0,1173,627,570,1197,934,263,0,1197
584,584,695,560,1255,967,288,0,1255,643,530,1173,944,229,0,1173,625,570,1195,933,262,0,1195
585,585,694,558,1252,966,286,0,1252,643,530,1173,944,229,0,1173,625,568,1193,931,262,0,1193
586,586,689,556,1245,962,283,0,1245,643,530,1173,944,229,0,1173,623,566,1189,929,260,0,1189
587,587,688,556,1244,962,282,0,1244,643,529,1172,944,228,0,1172,619,565,1184,926,258,0,1184
588,588,688,555,1243,962,281,0,1243,642,528,1170,942,228,0,1170,618,565,1183,926,257,0,1183
589,589,686,553,1239,959,280,0,1239,641,527,1168,940,228,0,1168,618,563,1181,925,256,0,1181
590,590,684,551,1235,959,276,0,1235,641,526,1167,939,228,0,1167,615,562,1177,921,256,0,1177
591,591,682,551,1233,957,276,0,1233,641,524,1165,939,226,0,1165,611,559,1170,917,253,0,1170
592,592,680,551,1231,956,275,0,1231,641,524,1165,939,226,0,1165,606,557,1163,913,250,0,1163
593,593,678,550,1228,955,273,0,1228,641,524,1165,939,226,0,1165,605,557,1162,913,249,0,1162
594,594,675,547,1222,952,270,0,1222,641,524,1165,939,226,0,1165,602,557,1159,913,246,0,1159
595,595,672,546,1218,951,267,0,1218,640,523,1163,939,224,0,1163,598,553,1151,908,243,0,1151
596,596,670,543,1213,948,265,0,1213,640,523,1163,939,224,0,1163,596,550,1146,905,241,0,1146
597,597,669,540,1209,946,263,0,1209,640,523,1163,939,224,0,1163,592,549,1141,900,241,0,1141
598,598,666,538,1204,944,260,0,1204,640,523,1163,939,224,0,1163,590,549,1139,899,240,0,1139
599,599,663,536,1199,941,258,0,1199,639,520,1159,938,221,0,1159,589,546,1135,899,236,0,1135
600,600,663,535,1198,941,257,0,1198,637,520,1157,937,220,0,1157,588,545,1133,898,235,0,1133
601,601,659,534,1193,937,256,0,1193,637,519,1156,937,219,0,1156,586,543,1129,895,234,0,1129
602,602,655,533,1188,936,252,0,1188,637,519,1156,937,219,0,1156,585,541,1126,893,233,0,1126
603,603,654,531,1185,935,250,0,1185,637,518,1155,936,219,0,1155,584,540,1124,892,232,0,1124
604,604,653,531,1184,934,250,0,1184,636,518,1154,936,218,0,1154,584,540,1124,892,232,0,1124
605,605,651,531,1182,932,250,0,1182,636,518,1154,936,218,0,1154,583,539,1122,891,231,0,1122
606,606,647,531,1178,932,246,0,1178,636,517,1153,936,217,0,1153,580,539,1119,888,231,0,1119
607,607,645,531,1176,931,245,0,1176,636,516,1152,936,216,0,1152,577,539,1116,885,231,0,1116
608,608,645,528,1173,930,243,0,1173,635,516,1151,935,216,0,1151,576,539,1115,885,230,0,1115
609,609,643,528,1171,928,243,0,1171,635,516,1151,935,216,0,1151,575,538,1113,884,229,0,1113
610,610,642,526,1168,927,241,0,1168,635,516,1151,935,216,0,1151,571,535,1106,878,228,0,1106
611,611,639,525,1164,924,240,0,1164,634,516,1150,934,216,0,1150,570,533,1103,875,228,0,1103
612,612,638,525,1163,924,239,0,1163,634,516,1150,934,216,0,1150,569,532,1101,874,227,0,1101
613,613,637,524,1161,922,239,0,1161,635,514,1149,934,215,0,1149,568,532,1100,873,227,0,1100
614,614,633,523,1156,920,236,0,1156,635,514,1149,934,215,0,1149,568,532,1100,873,227,0,1100
615,615,633,520,1153,920,233,0,1153,634,513,1147,934,213,0,1147,565,531,1096,871,225,0,1096
616,616,631,518,1149,916,233,0,1149,634,513,1147,934,213,0,1147,563,529,1092,869,223,0,1092
617,617,631,517,1148,915,233,0,1148,634,513,1147,934,213,0,1147,562,529,1091,868,223,0,1091
618,618,630,514,1144,914,230,0,1144,634,512,1146,934,212,0,1146,557,526,1083,867,216,0,1083
619,619,630,513,1143,914,229,0,1143,633,510,1143,933,210,0,1143,557,525,1082,867,215,0,1082
620,620,629,512,1141,913,228,0,1141,633,509,1142,933,209,0,1142,556,523,1079,866,213,0,1079
621,621,628,508,1136,909,227,0,1136,633,509,1142,933,209,0,1142,555,522,1077,864,213,0,1077
622,622,626,505,1131,909,222,0,1131,632,509,1141,933,208,0,1141,551,522,1073,863,210,0,1073
623,623,626,504,1130,909,221,0,1130,631,508,1139,932,207,0,1139,551,518,1069,862,207,0,1069
624,624,624,503,1127,906,221,0,1127,630,507,1137,931,206,0,1137,551,518,1069,862,207,0,1069
625,625,624,503,1127,906,221,0,1127,630,505,1135,930,205,0,1135,550,518,1068,861,207,0,1068
626,626,620,502,1122,904,218,0,1122,630,505,1135,930,205,0,1135,550,515,1065,861,204,0,1065
627,627,618,499,1117,901,216,0,1117,629,505,1134,930,204,0,1134,550,515,1065,861,204,0,1065
628,628,618,497,1115,899,216,0,1115,628,504,1132,928,204,0,1132,550,514,1064,861,203,0,1064
629,629,618,496,1114,898,216,0,1114,628,503,1131,928,203,0,1131,550,514,1064,861,203,0,1064
630,630,617,496,1113,898,215,0,1113,628,503,1131,928,203,0,1131,550,511,1061,859,202,0,1061
631,631,616,493,1109,896,213,0,1109,626,503,1129,928,201,0,1129,550,510,1060,859,201,0,1060
632,632,615,492,1107,895,212,0,1107,626,503,1129,928,201,0,1129,548,509,1057,857,200,0,1057
633,633,614,490,1104,893,211,0,1104,626,503,1129,928,201,0,1129,547,509,1056,857,199,0,1056
634,634,612,489,1101,893,208,0,1101,626,503,1129,928,201,0,1129,546,505,1051,857,194,0,1051
635,635,612,488,1100,893,207,0,1100,624,503,1127,927,200,0,1127,542,505,1047,855,192,0,1047
636,636,609,487,1096,889,207,0,1096,624,502,1126,927,199,0,1126,538,502,1040,851,189,0,1040
637,637,609,485,1094,887,207,0,1094,623,502,1125,926,199,0,1125,538,501,1039,850,189,0,1039
638,638,606,482,1088,883,205,0,1088,623,502,1125,926,199,0,1125,536,500,1036,849,187,0,1036
639,639,605,482,1087,883,204,0,1087,622,501,1123,925,198,0,1123,536,500,1036,849,187,0,1036
640,640,605,481,1086,882,204,0,1086,622,501,1123,925,198,0,1123,534,498,1032,847,185,0,1032
641,641,602,480,1082,879,203,0,1082,622,500,1122,925,197,0,1122,532,496,1028,843,185,0,1028
642,642,599,478,1077,878,199,0,1077,622,500,1122,925,197,0,1122,529,492,1021,839,182,0,1021
643,643,597,478,1075,876,199,0,1075,621,499,1120,924,196,0,1120,527,492,1019,838,181,0,1019
644,644,594,475,1069,874,195,0,1069,621,499,1120,924,196,0,1120,527,492,1019,838,181,0,1019
645,645,592,475,1067,873,194,0,1067,621,499,1120,924,196,0,1120,527,491,1018,837,181,0,1018
646,646,592,474,1066,873,193,0,1066,621,499,1120,924,196,0,1120,526,490,1016,836,180,0,1016
647,647,592,474,1066,873,193,0,1066,620,496,1116,924,192,0,1116,524,489,1013,834,179,0,1013
648,648,590,472,1062,869,193,0,1062,620,496,1116,924,192,0,1116,524,489,1013,834,179,0,1013
649,649,589,471,1060,868,192,0,1060,619,496,1115,924,191,0,1115,524,489,1013,834,179,0,1013
650,650,586,469,1055,868,187,0,1055,618,496,1114,923,191,0,1114,521,489,1010,832,178,0,1010
651,651,585,468,1053,866,187,0,1053,618,496,1114,923,191,0,1114,520,489,1009,831,178,0,1009
652,652,584,467,1051,864,187,0,1051,618,496,1114,923,191,0,1114,520,489,1009,831,178,0,1009
653,653,583,467,1050,864,186,0,1050,617,496,1113,923,190,0,1113,519,488,1007,829,178,0,1007
654,654,582,467,1049,863,186,0,1049,617,496,1113,923,190,0,1113,519,486,1005,828,177,0,1005
655,655,582,467,1049,863,186,0,1049,616,494,1110,923,187,0,1110,517,485,1002,828,174,0,1002
656,656,581,467,1048,862,186,0,1048,615,492,1107,921,186,0,1107,517,483,1000,827,173,0,1000
657,657,580,467,1047,862,185,0,1047,615,492,1107,921,186,0,1107,516,483,999,826,173,0,999
658,658,580,466,1046,862,184,0,1046,614,490,1104,919,185,0,1104,515,483,998,826,172,0,998
659,659,580,466,1046,862,184,0,1046,614,489,1103,919,184,0,1103,515,483,998,826,172,0,998
660,660,580,466,1046,862,184,0,1046,614,488,1102,918,184,0,1102,515,483,998,826,172,0,998
661,661,579,465,1044,861,183,0,1044,614,487,1101,917,184,0,1101,514,482,996,824,172,0,996
662,662,578,464,1042,861,181,0,1042,613,487,1100,917,183,0,1100,512,480,992,824,168,0,992
663,663,578,463,1041,860,181,0,1041,612,484,1096,914,182,0,1096,510,480,990,823,167,0,990
664,664,576,462,1038,857,181,0,1038,612,484,1096,914,182,0,1096,510,480,990,823,167,0,990
665,665,575,461,1036,855,181,0,1036,612,484,1096,914,182,0,1096,510,480,990,823,167,0,990
666,666,571,459,1030,854,176,0,1030,612,484,1096,914,182,0,1096,509,479,988,821,167,0,988
667,667,569,459,1028,853,175,0,1028,609,482,1091,914,177,0,1091,508,478,986,819,167,0,986
668,668,567,459,1026,851,175,0,1026,609,481,1090,914,176,0,1090,508,478,986,819,167,0,986
669,669,567,459,1026,851,175,0,1026,609,481,1090,914,176,0,1090,508,478,986,819,167,0,986
670,670,564,458,1022,850,172,0,1022,608,481,1089,914,175,0,1089,507,476,983,818,165,0,983
671,671,562,458,1020,849,171,0,1020,607,481,1088,913,175,0,1088,505,475,980,815,165,0,980
672,672,562,458,1020,849,171,0,1020,607,480,1087,913,174,0,1087,504,474,978,814,164,0,978
673,673,559,456,1015,846,169,0,1015,607,481,1088,914,174,0,1088,503,474,977,813,164,0,977
674,674,558,456,1014,845,169,0,1014,606,481,1087,914,173,0,1087,503,472,975,813,162,0,975
675,675,557,454,1011,844,167,0,1011,605,479,1084,914,170,0,1084,503,472,975,813,162,0,975
676,676,557,454,1011,844,167,0,1011,604,479,1083,914,169,0,1083,502,471,973,813,160,0,973
677,677,556,454,1010,843,167,0,1010,604,479,1083,914,169,0,1083,501,471,972,812,160,0,972
678,678,556,453,1009,843,166,0,1009,603,477,1080,912,168,0,1080,500,470,970,812,158,0,970
679,679,555,452,1007,842,165,0,1007,603,476,1079,912,167,0,1079,499,469,968,811,157,0,968
680,680,555,452,1007,842,165,0,1007,602,476,1078,912,166,0,1078,498,467,965,808,157,0,965
681,681,554,450,1004,841,163,0,1004,602,475,1077,911,166,0,1077,497,467,964,807,157,0,964
682,682,553,449,1002,841,161,0,1002,602,475,1077,911,166,0,1077,494,465,959,806,153,0,959
683,683,552,448,1000,841,159,0,1000,602,475,1077,911,166,0,1077,494,465,959,806,153,0,959
684,684,552,448,1000,841,159,0,1000,602,473,1075,911,164,0,1075,494,465,959,806,153,0,959
685,685,550,448,998,839,159,0,998,602,473,1075,911,164,0,1075,494,465,959,806,153,0,959
686,686,548,444,992,837,155,0,992,602,472,1074,911,163,0,1074,494,464,958,806,152,0,958
687,687,548,443,991,837,154,0,991,602,471,1073,911,162,0,1073,494,463,957,806,151,0,957
688,688,547,442,989,835,154,0,989,602,471,1073,911,162,0,1073,494,462,956,806,150,0,956
689,689,546,441,987,834,153,0,987,601,471,1072,910,162,0,1072,494,462,956,806,150,0,956
690,690,545,440,985,834,151,0,985,601,470,1071,909,162,0,1071,493,462,955,806,149,0,955
691,691,543,439,982,832,150,0,982,599,469,1068,909,159,0,1068,492,460,952,804,148,0,952
692,692,543,438,981,831,150,0,981,598,468,1066,908,158,0,1066,490,460,950,802,148,0,950
693,693,542,437,979,831,148,0,979,597,468,1065,907,158,0,1065,490,460,950,802,148,0,950
694,694,541,437,978,831,147,0,978,595,468,1063,906,157,0,1063,490,458,948,801,147,0,948
695,695,541,437,978,831,147,0,978,596,467,1063,906,157,0,1063,488,459,947,802,145,0,947
696,696,540,437,977,830,147,0,977,596,467,1063,906,157,0,1063,487,459,946,802,144,0,946
697,697,540,437,977,830,147,0,977,596,467,1063,906,157,0,1063,487,459,946,802,144,0,946
698,698,539,437,976,829,147,0,976,596,465,1061,904,157,0,1061,485,459,944,802,142,0,944
699,699,539,437,976,829,147,0,976,596,465,1061,904,157,0,1061,483,459,942,801,141,0,942
700,700,539,436,975,829,146,0,975,594,465,1059,904,155,0,1059,482,459,941,801,140,0,941
701,701,538,436,974,828,146,0,974,593,464,1057,904,153,0,1057,482,459,941,801,140,0,941
702,702,538,436,974,828,146,0,974,592,464,1056,904,152,0,1056,482,459,941,801,140,0,941
703,703,537,435,972,826,146,0,972,591,462,1053,902,151,0,1053,481,459,940,801,139,0,940
704,704,536,435,971,825,146,0,971,591,461,1052,902,150,0,1052,480,459,939,800,139,0,939
705,705,536,435,971,825,146,0,971,591,461,1052,902,150,0,1052,480,459,939,800,139,0,939
706,706,536,434,970,825,145,0,970,591,461,1052,902,150,0,1052,479,457,936,799,137,0,936
707,707,536,434,970,825,145,0,970,591,461,1052,902,150,0,1052,479,456,935,799,136,0,935
708,708,536,434,970,825,145,0,970,589,460,1049,899,150,0,1049,478,456,934,799,135,0,934
709,709,535,434,969,824,145,0,969,588,460,1048,898,150,0,1048,478,456,934,799,135,0,934
710,710,534,434,968,824,144,0,968,588,460,1048,898,150,0,1048,476,456,932,797,135,0,932
711,711,533,433,966,823,143,0,966,588,460,1048,898,150,0,1048,476,455,931,796,135,0,931
712,712,533,433,966,823,143,0,966,588,460,1048,898,150,0,1048,475,455,930,795,135,0,930
713,713,533,433,966,823,143,0,966,588,460,1048,898,150,0,1048,475,455,930,795,135,0,930
714,714,530,430,960,823,137,0,960,588,459,1047,898,149,0,1047,474,453,927,795,132,0,927
715,715,530,429,959,823,136,0,959,587,457,1044,898,146,0,1044,474,453,927,795,132,0,927
716,716,528,427,955,821,134,0,955,585,457,1042,897,145,0,1042,474,452,926,794,132,0,926
717,717,526,426,952,820,132,0,952,584,457,1041,896,145,0,1041,475,452,927,793,134,0,927
718,718,524,426,950,819,131,0,950,584,457,1041,896,145,0,1041,475,451,926,793,133,0,926
719,719,524,426,950,819,131,0,950,584,457,1041,896,145,0,1041,475,451,926,793,133,0,926
720,720,524,426,950,819,131,0,950,583,456,1039,895,144,0,1039,474,451,925,792,133,0,925
721,721,521,426,947,818,129,0,947,583,456,1039,895,144,0,1039,474,449,923,792,131,0,923
722,722,521,425,946,818,128,0,946,582,456,1038,894,144,0,1038,474,448,922,792,130,0,922
723,723,520,425,945,818,127,0,945,581,454,1035,893,142,0,1035,473,447,920,791,129,0,920
724,724,520,424,944,818,126,0,944,580,454,1034,892,142,0,1034,473,447,920,791,129,0,920
725,725,520,424,944,818,126,0,944,579,454,1033,892,141,0,1033,473,447,920,791,129,0,920
726,726,518,424,942,817,125,0,942,579,454,1033,892,141,0,1033,471,447,918,791,127,0,918
727,727,518,423,941,817,124,0,941,579,454,1033,892,141,0,1033,471,447,918,791,127,0,918
728,728,518,422,940,816,124,0,940,579,454,1033,892,141,0,1033,471,447,918,791,127,0,918
729,729,518,422,940,816,124,0,940,576,455,1031,893,138,0,1031,471,447,918,791,127,0,918
730,730,515,422,937,815,122,0,937,576,453,1029,892,137,0,1029,470,447,917,790,127,0,917
731,731,514,422,936,814,122,0,936,575,452,1027,892,135,0,1027,469,447,916,789,127,0,916
732,732,514,421,935,813,122,0,935,575,452,1027,892,135,0,1027,468,447,915,789,126,0,915
733,733,514,422,936,812,124,0,936,573,451,1024,889,135,0,1024,467,447,914,788,126,0,914
734,734,513,422,935,811,124,0,935,573,451,1024,889,135,0,1024,466,446,912,787,125,0,912
735,735,513,422,935,811,124,0,935,572,451,1023,889,134,0,1023,466,445,911,787,124,0,911
736,736,512,421,933,811,122,0,933,570,451,1021,888,133,0,1021,466,444,910,786,124,0,910
737,737,512,421,933,811,122,0,933,570,451,1021,888,133,0,1021,466,443,909,785,124,0,909
738,738,511,421,932,811,121,0,932,570,451,1021,888,133,0,1021,466,441,907,785,122,0,907
739,739,510,419,929,809,120,0,929,570,451,1021,888,133,0,1021,465,439,904,785,119,0,904
740,740,510,419,929,809,120,0,929,568,450,1018,886,132,0,1018,465,439,904,785,119,0,904
741,741,510,419,929,809,120,0,929,568,449,1017,886,131,0,1017,465,439,904,785,119,0,904
742,742,510,418,928,808,120,0,928,568,449,1017,886,131,0,1017,464,438,902,785,117,0,902
743,743,510,417,927,808,119,0,927,567,448,1015,886,129,0,1015,463,438,901,785,116,0,901
744,744,510,415,925,807,118,0,925,566,448,1014,885,129,0,1014,462,438,900,785,115,0,900
745,745,509,414,923,806,117,0,923,565,448,1013,885,128,0,1013,462,438,900,785,115,0,900
746,746,508,414,922,805,117,0,922,565,448,1013,885,128,0,1013,462,438,900,785,115,0,900
747,747,508,413,921,805,116,0,921,565,448,1013,885,128,0,1013,462,438,900,785,115,0,900
748,748,508,413,921,805,116,0,921,564,448,1012,885,127,0,1012,461,438,899,784,115,0,899
749,749,507,413,920,805,115,0,920,564,448,1012,885,127,0,1012,461,438,899,784,115,0,899
750,750,507,413,920,805,115,0,920,564,448,1012,885,127,0,1012,461,438,899,784,115,0,899
751,751,507,413,920,805,115,0,920,564,448,1012,886,126,0,1012,461,438,899,784,115,0,899
752,752,508,413,921,806,115,0,921,564,447,1011,886,125,0,1011,461,437,898,784,114,0,898
753,753,508,412,920,805,115,0,920,564,447,1011,886,125,0,1011,460,437,897,784,113,0,897
754,754,508,412,920,805,115,0,920,563,447,1010,885,125,0,1010,460,437,897,784,113,0,897
755,755,507,412,919,805,114,0,919,563,447,1010,885,125,0,1010,457,437,894,781,113,0,894
756,756,506,412,918,804,114,0,918,563,446,1009,884,125,0,1009,457,437,894,781,113,0,894
757,757,505,411,916,803,113,0,916,562,445,1007,883,124,0,1007,457,437,894,781,113,0,894
758,758,505,411,916,803,113,0,916,562,444,1006,883,123,0,1006,457,437,894,781,113,0,894
759,759,504,411,915,803,112,0,915,562,442,1004,882,122,0,1004,456,437,893,781,112,0,893
760,760,504,411,915,803,112,0,915,562,442,1004,882,122,0,1004,456,437,893,781,112,0,893
761,761,503,411,914,802,112,0,914,562,442,1004,882,122,0,1004,455,437,892,780,112,0,892
762,762,502,411,913,801,112,0,913,562,442,1004,882,122,0,1004,455,437,892,780,112,0,892
763,763,501,410,911,800,111,0,911,562,442,1004,882,122,0,1004,455,437,892,780,112,0,892
764,764,500,410,910,799,111,0,910,562,442,1004,882,122,0,1004,455,438,893,781,112,0,893
765,765,500,410,910,799,111,0,910,562,442,1004,882,122,0,1004,455,438,893,781,112,0,893
766,766,497,409,906,796,110,0,906,562,442,1004,882,122,0,1004,454,438,892,781,111,0,892
767,767,496,408,904,796,108,0,904,561,442,1003,882,121,0,1003,454,438,892,781,111,0,892
768,768,495,408,903,795,108,0,903,561,442,1003,882,121,0,1003,454,438,892,781,111,0,892
769,769,495,408,903,795,108,0,903,560,442,1002,882,120,0,1002,454,437,891,780,111,0,891
770,770,494,408,902,795,107,0,902,557,442,999,881,118,0,999,453,437,890,780,110,0,890
771,771,493,406,899,795,104,0,899,556,440,996,880,116,0,996,452,437,889,780,109,0,889
772,772,493,406,899,795,104,0,899,555,440,995,880,115,0,995,452,437,889,780,109,0,889
773,773,491,406,897,794,103,0,897,553,440,993,878,115,0,993,452,437,889,780,109,0,889
774,774,491,406,897,794,103,0,897,552,439,991,877,114,0,991,451,437,888,780,108,0,888
775,775,491,406,897,794,103,0,897,552,437,989,877,112,0,989,451,435,886,778,108,0,886
776,776,490,405,895,793,102,0,895,551,436,987,877,110,0,987,451,435,886,778,108,0,886
777,777,490,406,896,794,102,0,896,551,436,987,877,110,0,987,450,435,885,777,108,0,885
778,778,490,403,893,793,100,0,893,550,436,986,876,110,0,986,450,435,885,777,108,0,885
779,779,490,403,893,793,100,0,893,550,436,986,876,110,0,986,450,435,885,777,108,0,885
780,780,490,403,893,793,100,0,893,550,436,986,876,110,0,986,450,435,885,777,108,0,885
781,781,490,402,892,792,100,0,892,550,436,986,876,110,0,986,449,435,884,777,107,0,884
782,782,490,401,891,792,99,0,891,550,432,982,875,107,0,982,448,434,882,776,106,0,882
783,783,490,401,891,792,99,0,891,550,431,981,875,106,0,981,448,434,882,776,106,0,882
784,784,490,401,891,792,99,0,891,549,431,980,874,106,0,980,448,434,882,776,106,0,882
785,785,490,401,891,792,99,0,891,549,431,980,874,106,0,980,448,434,882,776,106,0,882
786,786,489,400,889,791,98,0,889,549,429,978,874,104,0,978,447,434,881,776,105,0,881
787,787,488,399,887,789,98,0,887,548,429,977,874,103,0,977,447,434,881,776,105,0,881
788,788,487,398,885,787,98,0,885,547,427,974,872,102,0,974,447,434,881,776,105,0,881
789,789,487,397,884,787,97,0,884,545,427,972,871,101,0,972,447,434,881,776,105,0,881
790,790,487,395,882,786,96,0,882,545,426,971,870,101,0,971,447,434,881,776,105,0,881
791,791,487,395,882,786,96,0,882,545,426,971,870,101,0,971,447,434,881,776,105,0,881
792,792,487,394,881,785,96,0,881,545,425,970,869,101,0,970,447,434,881,776,105,0,881
793,793,486,394,880,785,95,0,880,545,425,970,869,101,0,970,447,434,881,776,105,0,881
794,794,486,394,880,785,95,0,880,544,425,969,869,100,0,969,447,434,881,776,105,0,881
795,795,486,394,880,785,95,0,880,544,424,968,868,100,0,968,446,434,880,776,104,0,880
796,796,486,394,880,785,95,0,880,544,424,968,868,100,0,968,445,434,879,776,103,0,879
797,797,486,394,880,785,95,0,880,544,424,968,868,100,0,968,445,434,879,776,103,0,879
798,798,486,394,880,785,95,0,880,544,423,967,868,99,0,967,445,433,878,776,102,0,878
799,799,486,394,880,785,95,0,880,544,423,967,868,99,0,967,445,433,878,776,102,0,878
800,800,486,394,880,785,95,0,880,544,423,967,868,99,0,967,445,433,878,776,102,0,878
801,801,486,395,881,784,97,0,881,544,423,967,868,99,0,967,445,433,878,776,102,0,878
802,802,486,395,881,784,97,0,881,544,422,966,868,98,0,966,445,433,878,776,102,0,878
803,803,485,394,879,782,97,0,879,544,422,966,868,98,0,966,444,433,877,775,102,0,877
804,804,485,395,880,783,97,0,880,544,421,965,868,97,0,965,443,433,876,775,101,0,876
805,805,485,395,880,783,97,0,880,544,420,964,867,97,0,964,442,432,874,773,101,0,874
806,806,484,395,879,782,97,0,879,544,420,964,867,97,0,964,441,431,872,771,101,0,872
807,807,484,395,879,782,97,0,879,544,420,964,867,97,0,964,439,431,870,769,101,0,870
808,808,484,395,879,782,97,0,879,543,420,963,866,97,0,963,439,431,870,769,101,0,870
809,809,484,395,879,782,97,0,879,543,420,963,866,97,0,963,439,431,870,769,101,0,870
810,810,484,394,878,782,96,0,878,543,419,962,865,97,0,962,439,431,870,769,101,0,870
811,811,484,393,877,782,95,0,877,542,419,961,864,97,0,961,439,431,870,769,101,0,870
812,812,484,392,876,781,95,0,876,542,419,961,864,97,0,961,439,431,870,769,101,0,870
813,813,484,392,876,781,95,0,876,541,419,960,863,97,0,960,439,431,870,769,101,0,870
814,814,484,392,876,781,95,0,876,541,419,960,863,97,0,960,439,432,871,768,103,0,871
815,815,484,392,876,781,95,0,876,540,419,959,863,96,0,959,438,432,870,768,102,0,870
816,816,484,392,876,781,95,0,876,540,419,959,863,96,0,959,438,432,870,768,102,0,870
817,817,484,392,876,781,95,0,876,541,419,960,864,96,0,960,438,432,870,768,102,0,870
818,818,483,392,875,781,94,0,875,541,419,960,864,96,0,960,438,430,868,768,100,0,868
819,819,483,392,875,781,94,0,875,541,419,960,864,96,0,960,438,429,867,768,99,0,867
820,820,483,392,875,781,94,0,875,541,418,959,863,96,0,959,436,429,865,767,98,0,865
821,821,481,392,873,779,94,0,873,541,418,959,863,96,0,959,436,429,865,767,98,0,865
822,822,480,391,871,779,92,0,871,541,418,959,863,96,0,959,436,429,865,767,98,0,865
823,823,480,389,869,779,90,0,869,541,418,959,863,96,0,959,436,429,865,767,98,0,865
824,824,480,389,869,779,90,0,869,540,418,958,863,95,0,958,437,429,866,768,98,0,866
825,825,480,389,869,779,90,0,869,540,418,958,863,95,0,958,437,429,866,768,98,0,866
