,cycle,population_active__t1,population_passive__t1,population_total__t1,population_active__t2,population_passive__t2,population_total__t2,population_active__t3,population_passive__t3,population_total__t3
1149,1149,0,929,929,0,915,915,0,912,912
1150,1150,0,929,929,0,915,915,0,912,912
1151,1151,0,929,929,0,915,915,0,912,912
1152,1152,0,930,930,0,915,915,0,914,914
1153,1153,0,930,930,0,915,915,0,914,914
1154,1154,0,930,930,0,915,915,0,913,913
1155,1155,0,930,930,0,914,914,0,913,913
1156,1156,0,930,930,0,914,914,0,913,913
1157,1157,0,930,930,0,915,915,0,914,914
1158,1158,0,930,930,0,915,915,0,914,914
1159,1159,0,930,930,0,916,916,0,914,914
1160,1160,0,930,930,0,916,916,0,914,914
1161,1161,0,930,930,0,916,916,0,915,915
1162,1162,0,930,930,0,916,916,0,915,915
1163,1163,0,930,930,0,916,916,0,916,916
1164,1164,0,930,930,0,916,916,0,916,916
1165,1165,0,930,930,0,917,917,0,917,917
1166,1166,0,930,930,0,917,917,0,917,917
1167,1167,0,930,930,0,918,918,0,917,917
1168,1168,0,930,930,0,918,918,0,917,917
1169,1169,0,930,930,0,919,919,0,917,917
1170,1170,0,930,930,0,919,919,0,917,917
1171,1171,0,930,930,0,919,919,0,917,917
1172,1172,0,930,930,0,919,919,0,917,917
1173,1173,0,931,931,0,919,919,0,918,918
1174,1174,0,930,930,0,919,919,0,918,918
1175,1175,0,930,930,0,919,919,0,918,918
1176,1176,0,930,930,0,920,920,0,918,918
1177,1177,0,930,930,0,920,920,0,918,918
1178,1178,0,930,930,0,920,920,0,918,918
1179,1179,0,930,930,0,920,920,0,918,918
1180,1180,0,930,930,0,920,920,0,918,918
1181,1181,0,930,930,0,920,920,0,918,918
1182,1182,0,930,930,0,920,920,0,917,917
1183,1183,0,931,931,0,920,920,0,917,917
1184,1184,0,931,931,0,920,920,0,917,917
1185,1185,0,931,931,0,920,920,0,918,918
1186,1186,0,931,931,0,920,920,0,918,918
1187,1187,0,931,931,0,920,920,0,918,918
1188,1188,0,931,931,0,920,920,0,918,918
1189,1189,0,931,931,0,921,921,0,918,918
1190,1190,0,931,931,0,921,921,0,918,918
1191,1191,0,931,931,0,921,921,0,918,918
1192,1192,0,931,931,0,921,921,0,918,918
1193,1193,0,931,931,0,922,922,0,918,918
1194,1194,0,929,929,0,922,922,0,918,918
1195,1195,0,930,930,0,923,923,0,918,918
1196,1196,0,930,930,0,923,923,0,918,918
1197,1197,0,930,930,0,923,923,0,918,918
1198,1198,0,930,930,0,923,923,0,918,918
1199,1199,0,930,930,0,923,923,0,918,918
1200,1200,0,930,930,0,923,923,0,918,918
1201,1201,0,930,930,0,923,923,0,918,918
1202,1202,0,930,930,0,922,922,0,918,918
1203,1203,0,930,930,0,922,922,0,920,920
1204,1204,0,930,930,0,922,922,0,920,920
1205,1205,0,930,930,0,923,923,0,920,920
1206,1206,0,930,930,0,922,922,0,920,920
1207,1207,0,930,930,0,922,922,0,920,920
1208,1208,0,930,930,0,922,922,0,920,920
1209,1209,0,932,932,0,923,923,0,920,920
1210,1210,0,932,932,0,923,923,0,920,920
1211,1211,0,932,932,0,923,923,0,920,920
1212,1212,0,932,932,0,923,923,0,920,920
1213,1213,0,932,932,0,923,923,0,921,921
1214,1214,0,932,932,0,923,923,0,919,919
1215,1215,0,932,932,0,923,923,0,919,919
1216,1216,0,933,933,0,924,924,0,920,920
1217,1217,0,934,934,0,924,924,0,920,920
1218,1218,0,934,934,0,924,924,0,920,920
1219,1219,0,934,934,0,925,925,0,920,920
1220,1220,0,934,934,0,926,926,0,920,920
1221,1221,0,935,935,0,927,927,0,920,920
1222,1222,0,934,934,0,927,927,0,919,919
1223,1223,0,934,934,0,928,928,0,919,919
1224,1224,0,934,934,0,929,929,0,919,919
1225,1225,0,934,934,0,930,930,0,919,919
1226,1226,0,932,932,0,931,931,0,919,919
1227,1227,0,932,932,0,931,931,0,919,919
1228,1228,0,932,932,0,931,931,0,919,919
1229,1229,0,933,933,0,932,932,0,919,919
1230,1230,0,933,933,0,932,932,0,919,919
1231,1231,0,933,933,0,932,932,0,919,919
1232,1232,0,933,933,0,933,933,0,919,919
1233,1233,0,933,933,0,933,933,0,920,920
1234,1234,0,933,933,0,933,933,0,919,919
1235,1235,0,934,934,0,933,933,0,919,919
1236,1236,0,934,934,0,933,933,0,919,919
1237,1237,0,934,934,0,933,933,0,919,919
1238,1238,0,934,934,0,933,933,0,919,919
1239,1239,0,935,935,0,933,933,0,919,919
1240,1240,0,935,935,0,934,934,0,920,920
1241,1241,0,935,935,0,935,935,0,920,920
1242,1242,0,935,935,0,934,934,0,920,920
1243,1243,0,935,935,0,934,934,0,920,920
1244,1244,0,935,935,0,935,935,0,921,921
1245,1245,0,935,935,0,937,937,0,921,921
1246,1246,0,935,935,0,937,937,0,921,921
1247,1247,0,935,935,0,938,938,0,921,921
1248,1248,0,935,935,0,939,939,0,921,921
1249,1249,0,935,935,0,940,940,0,921,921
1250,1250,0,935,935,0,940,940,0,921,921
1251,1251,0,935,935,0,942,942,0,921,921
1252,1252,0,935,935,0,942,942,0,922,922
1253,1253,0,935,935,0,942,942,0,923,923
1254,1254,0,935,935,0,941,941,0,923,923
1255,1255,0,935,935,0,941,941,0,923,923
1256,1256,0,935,935,0,942,942,0,924,924
1257,1257,0,937,937,0,942,942,0,924,924
1258,1258,0,937,937,0,942,942,0,923,923
1259,1259,0,937,937,0,942,942,0,923,923
1260,1260,0,938,938,0,942,942,0,923,923
1261,1261,0,938,938,0,943,943,0,923,923
1262,1262,0,938,938,0,942,942,0,923,923
1263,1263,0,938,938,0,943,943,0,924,924
1264,1264,0,938,938,0,943,943,0,924,924
1265,1265,0,939,939,0,944,944,0,925,925
1266,1266,0,939,939,0,944,944,0,925,925
1267,1267,0,939,939,0,944,944,0,925,925
1268,1268,0,939,939,0,944,944,0,925,925
1269,1269,0,940,940,0,945,945,0,926,926
1270,1270,0,940,940,0,945,945,0,926,926
1271,1271,0,941,941,0,945,945,0,926,926
1272,1272,0,941,941,0,945,945,0,926,926
1273,1273,0,941,941,0,945,945,0,926,926
1274,1274,0,941,941,0,945,945,0,927,927
1275,1275,0,941,941,0,945,945,0,928,928
1276,1276,0,941,941,0,946,946,0,929,929
1277,1277,0,941,941,0,948,948,0,927,927
1278,1278,0,941,941,0,948,948,0,927,927
1279,1279,0,941,941,0,948,948,0,927,927
1280,1280,0,941,941,0,948,948,0,928,928
1281,1281,0,941,941,0,948,948,0,929,929
1282,1282,0,941,941,0,948,948,0,928,928
1283,1283,0,941,941,0,949,949,0,928,928
1284,1284,0,941,941,0,949,949,0,929,929
1285,1285,0,941,941,0,949,949,0,929,929
1286,1286,0,941,941,0,949,949,0,929,929
1287,1287,0,942,942,0,950,950,0,929,929
1288,1288,0,943,943,0,950,950,0,930,930
1289,1289,0,944,944,0,950,950,0,931,931
1290,1290,0,944,944,0,950,950,0,931,931
1291,1291,0,944,944,0,950,950,0,931,931
1292,1292,0,944,944,0,950,950,0,931,931
1293,1293,0,944,944,0,950,950,0,931,931
1294,1294,0,944,944,0,950,950,0,931,931
1295,1295,0,944,944,0,950,950,0,931,931
1296,1296,0,945,945,0,951,951,0,932,932
1297,1297,0,945,945,0,951,951,0,932,932
1298,1298,0,945,945,0,951,951,0,932,932
1299,1299,0,946,946,0,951,951,0,933,933
1300,1300,0,946,946,0,951,951,0,933,933
1301,1301,0,946,946,0,952,952,0,934,934
1302,1302,0,946,946,0,952,952,0,934,934
1303,1303,0,946,946,0,953,953,0,935,935
1304,1304,0,947,947,0,954,954,0,935,935
1305,1305,0,947,947,0,954,954,0,935,935
1306,1306,0,947,947,0,954,954,0,935,935
1307,1307,0,948,948,0,954,954,0,935,935
1308,1308,0,948,948,0,954,954,0,936,936
1309,1309,0,948,948,0,954,954,0,936,936
1310,1310,0,948,948,0,954,954,0,936,936
1311,1311,0,948,948,0,955,955,0,936,936
1312,1312,0,948,948,0,956,956,0,937,937
1313,1313,0,948,948,0,957,957,0,939,939
1314,1314,0,948,948,0,957,957,0,939,939
1315,1315,0,948,948,0,957,957,0,939,939
1316,1316,0,948,948,0,957,957,0,939,939
1317,1317,0,949,949,0,957,957,0,939,939
1318,1318,0,949,949,0,957,957,0,939,939
1319,1319,0,950,950,0,958,958,0,940,940
1320,1320,0,950,950,0,958,958,0,942,942
1321,1321,0,951,951,0,959,959,0,943,943
1322,1322,0,951,951,0,958,958,0,943,943
1323,1323,0,951,951,0,958,958,0,943,943
1324,1324,0,951,951,0,958,958,0,944,944
1325,1325,0,952,952,0,960,960,0,944,944
1326,1326,0,952,952,0,960,960,0,944,944
1327,1327,0,952,952,0,960,960,0,944,944
1328,1328,0,952,952,0,960,960,0,945,945
1329,1329,0,953,953,0,961,961,0,945,945
1330,1330,0,953,953,0,961,961,0,945,945
1331,1331,0,953,953,0,961,961,0,945,945
1332,1332,0,953,953,0,961,961,0,946,946
1333,1333,0,954,954,0,961,961,0,946,946
1334,1334,0,954,954,0,961,961,0,946,946
1335,1335,0,954,954,0,961,961,0,946,946
1336,1336,0,954,954,0,962,962,0,947,947
1337,1337,0,954,954,0,964,964,0,948,948
1338,1338,0,954,954,0,964,964,0,948,948
1339,1339,0,954,954,0,964,964,0,948,948
1340,1340,0,954,954,0,964,964,0,949,949
1341,1341,0,955,955,0,966,966,0,950,950
1342,1342,0,955,955,0,966,966,0,950,950
1343,1343,0,955,955,0,966,966,0,951,951
1344,1344,0,956,956,0,967,967,0,952,952
1345,1345,0,956,956,0,967,967,0,952,952
1346,1346,0,956,956,0,967,967,0,952,952
1347,1347,0,957,957,0,967,967,0,952,952
1348,1348,0,958,958,0,967,967,0,955,955
1349,1349,0,958,958,0,968,968,0,955,955
1350,1350,0,957,957,0,968,968,0,955,955
1351,1351,0,957,957,0,968,968,0,955,955
1352,1352,0,959,959,0,969,969,0,956,956
1353,1353,0,959,959,0,970,970,0,956,956
1354,1354,0,959,959,0,970,970,0,955,955
1355,1355,0,959,959,0,969,969,0,955,955
1356,1356,0,959,959,0,969,969,0,955,955
1357,1357,0,960,960,0,970,970,0,956,956
1358,1358,0,960,960,0,969,969,0,956,956
1359,1359,0,961,961,0,969,969,0,956,956
1360,1360,0,961,961,0,969,969,0,956,956
1361,1361,0,962,962,0,969,969,0,957,957
1362,1362,0,962,962,0,969,969,0,957,957
1363,1363,0,962,962,0,969,969,0,957,957
1364,1364,0,962,962,0,969,969,0,957,957
1365,1365,0,963,963,0,969,969,0,959,959
1366,1366,0,963,963,0,969,969,0,959,959
1367,1367,0,964,964,0,970,970,0,959,959
1368,1368,0,964,964,0,970,970,0,959,959
1369,1369,0,964,964,0,970,970,0,960,960
1370,1370,0,964,964,0,969,969,0,959,959
1371,1371,0,964,964,0,969,969,0,959,959
1372,1372,0,964,964,0,969,969,0,959,959
1373,1373,0,965,965,0,969,969,0,959,959
1374,1374,0,965,965,0,969,969,0,959,959
1375,1375,0,965,965,0,969,969,0,960,960
1376,1376,0,966,966,0,969,969,0,961,961
1377,1377,0,967,967,0,970,970,0,961,961
1378,1378,0,967,967,0,970,970,0,961,961
1379,1379,0,967,967,0,970,970,0,961,961
1380,1380,0,967,967,0,970,970,0,962,962
1381,1381,0,967,967,0,971,971,0,962,962
1382,1382,0,966,966,0,970,970,0,962,962
1383,1383,0,966,966,0,970,970,0,962,962
1384,1384,0,966,966,0,970,970,0,962,962
1385,1385,0,966,966,0,970,970,0,963,963
1386,1386,0,966,966,0,970,970,0,963,963
1387,1387,0,966,966,0,971,971,0,963,963
1388,1388,0,967,967,0,971,971,0,963,963
1389,1389,0,968,968,0,972,972,0,965,965
1390,1390,0,968,968,0,971,971,0,965,965
1391,1391,0,970,970,0,971,971,0,965,965
1392,1392,0,970,970,0,971,971,0,965,965
1393,1393,0,970,970,0,973,973,0,965,965
1394,1394,0,970,970,0,971,971,0,965,965
1395,1395,0,970,970,0,971,971,0,965,965
1396,1396,0,970,970,0,971,971,0,965,965
1397,1397,0,970,970,0,972,972,0,965,965
1398,1398,0,969,969,0,971,971,0,965,965
1399,1399,0,969,969,0,971,971,0,965,965
1400,1400,0,969,969,0,971,971,0,965,965
1401,1401,0,970,970,0,972,972,0,965,965
1402,1402,0,970,970,0,971,971,0,965,965
1403,1403,0,970,970,0,971,971,0,965,965
1404,1404,0,972,972,0,971,971,0,966,966
1405,1405,0,973,973,0,971,971,0,967,967
1406,1406,0,973,973,0,971,971,0,967,967
1407,1407,0,973,973,0,971,971,0,967,967
1408,1408,0,974,974,0,971,971,0,967,967
1409,1409,0,975,975,0,971,971,0,967,967
1410,1410,0,974,974,0,971,971,0,967,967
1411,1411,0,975,975,0,971,971,0,967,967
1412,1412,0,975,975,0,971,971,0,967,967
1413,1413,0,975,975,0,971,971,0,968,968
1414,1414,0,975,975,0,971,971,0,968,968
1415,1415,0,975,975,0,971,971,0,968,968
1416,1416,0,976,976,0,972,972,0,968,968
1417,1417,0,976,976,0,972,972,0,968,968
1418,1418,0,976,976,0,971,971,0,968,968
1419,1419,0,976,976,0,971,971,0,968,968
1420,1420,0,976,976,0,972,972,0,968,968
1421,1421,0,976,976,0,972,972,0,969,969
1422,1422,0,976,976,0,972,972,0,969,969
1423,1423,0,976,976,0,972,972,0,969,969
1424,1424,0,977,977,0,972,972,0,972,972
1425,1425,0,977,977,0,973,973,0,971,971
1426,1426,0,976,976,0,973,973,0,970,970
1427,1427,0,976,976,0,973,973,0,970,970
1428,1428,0,977,977,0,973,973,0,972,972
1429,1429,0,977,977,0,973,973,0,974,974
1430,1430,0,975,975,0,972,972,0,974,974
1431,1431,0,975,975,0,972,972,0,974,974
1432,1432,0,977,977,0,972,972,0,974,974
1433,1433,0,978,978,0,972,972,0,975,975
1434,1434,0,977,977,0,972,972,0,975,975
1435,1435,0,977,977,0,972,972,0,975,975
1436,1436,0,978,978,0,972,972,0,975,975
1437,1437,0,979,979,0,973,973,0,977,977
1438,1438,0,978,978,0,973,973,0,977,977
1439,1439,0,978,978,0,973,973,0,977,977
1440,1440,0,978,978,0,974,974,0,978,978
1441,1441,0,978,978,0,974,974,0,978,978
1442,1442,0,978,978,0,974,974,0,978,978
1443,1443,0,979,979,0,974,974,0,978,978
1444,1444,0,979,979,0,974,974,0,979,979
1445,1445,0,979,979,0,975,975,0,979,979
1446,1446,0,979,979,0,975,975,0,979,979
1447,1447,0,980,980,0,975,975,0,980,980
1448,1448,0,980,980,0,975,975,0,981,981
1449,1449,0,982,982,0,975,975,0,981,981
1450,1450,0,982,982,0,975,975,0,981,981
1451,1451,0,982,982,0,975,975,0,981,981
1452,1452,0,982,982,0,977,977,0,981,981
1453,1453,0,984,984,0,979,979,0,981,981
1454,1454,0,984,984,0,978,978,0,981,981
1455,1455,0,984,984,0,978,978,0,981,981
1456,1456,0,984,984,0,978,978,0,982,982
1457,1457,0,984,984,0,978,978,0,981,981
1458,1458,0,984,984,0,978,978,0,981,981
1459,1459,0,984,984,0,978,978,0,981,981
1460,1460,0,984,984,0,978,978,0,981,981
1461,1461,0,985,985,0,979,979,0,982,982
1462,1462,0,985,985,0,979,979,0,982,982
1463,1463,0,985,985,0,979,979,0,982,982
1464,1464,0,985,985,0,981,981,0,982,982
1465,1465,0,985,985,0,981,981,0,983,983
1466,1466,0,985,985,0,981,981,0,984,984
1467,1467,0,985,985,0,982,982,0,984,984
1468,1468,0,985,985,0,982,982,0,985,985
1469,1469,0,985,985,0,982,982,0,985,985
1470,1470,0,985,985,0,982,982,0,986,986
1471,1471,0,985,985,0,982,982,0,986,986
1472,1472,0,986,986,0,982,982,0,986,986
1473,1473,0,986,986,0,982,982,0,986,986
1474,1474,0,986,986,0,982,982,0,986,986
1475,1475,0,987,987,0,982,982,0,986,986
1476,1476,0,988,988,0,983,983,0,986,986
1477,1477,0,988,988,0,986,986,0,986,986
1478,1478,0,987,987,0,985,985,0,986,986
1479,1479,0,987,987,0,985,985,0,986,986
1480,1480,0,987,987,0,985,985,0,986,986
1481,1481,0,987,987,0,988,988,0,987,987
1482,1482,0,987,987,0,988,988,0,987,987
1483,1483,0,987,987,0,988,988,0,987,987
1484,1484,0,988,988,0,989,989,0,988,988
1485,1485,0,988,988,0,989,989,0,988,988
1486,1486,0,987,987,0,988,988,0,988,988
1487,1487,0,988,988,0,988,988,0,988,988
1488,1488,0,989,989,0,988,988,0,988,988
1489,1489,0,989,989,0,988,988,0,988,988
1490,1490,0,989,989,0,988,988,0,988,988
1491,1491,0,989,989,0,988,988,0,988,988
1492,1492,0,989,989,0,988,988,0,988,988
1493,1493,0,990,990,0,989,989,0,989,989
1494,1494,0,990,990,0,989,989,0,989,989
1495,1495,0,991,991,0,989,989,0,989,989
1496,1496,0,991,991,0,989,989,0,990,990
1497,1497,0,991,991,0,989,989,0,990,990
1498,1498,0,991,991,0,989,989,0,989,989
1499,1499,0,991,991,0,989,989,0,989,989
1500,1500,0,991,991,0,989,989,0,989,989
1501,1501,0,992,992,0,991,991,0,991,991
1502,1502,0,992,992,0,991,991,0,991,991
1503,1503,0,992,992,0,991,991,0,991,991
1504,1504,0,992,992,0,991,991,0,991,991
1505,1505,0,992,992,0,992,992,0,991,991
1506,1506,0,992,992,0,991,991,0,991,991
1507,1507,0,992,992,0,991,991,0,991,991
1508,1508,0,992,992,0,991,991,0,991,991
1509,1509,0,994,994,0,991,991,0,991,991
1510,1510,0,994,994,0,991,991,0,991,991
1511,1511,0,994,994,0,991,991,0,991,991
1512,1512,0,995,995,0,991,991,0,992,992
1513,1513,0,995,995,0,991,991,0,992,992
1514,1514,0,995,995,0,991,991,0,992,992
1515,1515,0,995,995,0,991,991,0,992,992
1516,1516,0,995,995,0,992,992,0,993,993
1517,1517,0,995,995,0,993,993,0,993,993
1518,1518,0,995,995,0,993,993,0,992,992
1519,1519,0,995,995,0,993,993,0,992,992
1520,1520,0,995,995,0,993,993,0,992,992
1521,1521,0,997,997,0,994,994,0,992,992
1522,1522,0,997,997,0,994,994,0,991,991
1523,1523,0,997,997,0,994,994,0,991,991
1524,1524,0,997,997,0,995,995,0,991,991
1525,1525,0,998,998,0,995,995,0,991,991
1526,1526,0,998,998,0,995,995,0,991,991
1527,1527,0,998,998,0,995,995,0,992,992
1528,1528,0,998,998,0,996,996,0,992,992
1529,1529,0,998,998,0,996,996,0,992,992
1530,1530,0,997,997,0,996,996,0,993,993
1531,1531,0,997,997,0,996,996,0,994,994
1532,1532,0,997,997,0,997,997,0,995,995
1533,1533,0,997,997,0,998,998,0,995,995
1534,1534,0,997,997,0,997,997,0,995,995
1535,1535,0,997,997,0,998,998,0,995,995
1536,1536,0,997,997,0,998,998,0,995,995
1537,1537,0,997,997,0,998,998,0,996,996
1538,1538,0,997,997,0,998,998,0,996,996
1539,1539,0,997,997,0,998,998,0,996,996
1540,1540,0,997,997,0,998,998,0,997,997
1541,1541,0,997,997,0,998,998,0,997,997
1542,1542,0,997,997,0,998,998,0,997,997
1543,1543,0,997,997,0,998,998,0,998,998
1544,1544,0,998,998,0,998,998,0,999,999
1545,1545,0,999,999,0,998,998,0,999,999
1546,1546,0,999,999,0,998,998,0,999,999
1547,1547,0,999,999,0,998,998,0,999,999
1548,1548,0,999,999,0,998,998,0,999,999
1549,1549,0,999,999,0,998,998,0,1000,1000
1550,1550,0,999,999,0,998,998,0,999,999
1551,1551,0,999,999,0,999,999,0,999,999
1552,1552,0,999,999,0,999,999,0,999,999
1553,1553,0,999,999,0,999,999,0,1000,1000
1554,1554,0,998,998,0,998,998,0,1000,1000
1555,1555,0,998,998,0,998,998,0,1000,1000
1556,1556,0,999,999,0,998,998,0,1000,1000
1557,1557,0,1001,1001,0,1000,1000,0,1001,1001
1558,1558,0,1000,1000,0,1000,1000,0,1000,1000
1559,1559,0,1000,1000,0,1000,1000,0,1000,1000
1560,1560,0,1000,1000,0,1000,1000,0,1001,1001
1561,1561,0,1000,1000,0,1000,1000,0,1001,1001
1562,1562,0,1000,1000,0,1000,1000,0,1001,1001
1563,1563,0,1000,1000,0,1000,1000,0,1002,1002
1564,1564,0,1000,1000,0,1001,1001,0,1002,1002
1565,1565,0,1001,1001,0,1002,1002,0,1002,1002
1566,1566,0,1001,1001,0,1001,1001,0,1001,1001
1567,1567,0,1001,1001,0,1001,1001,0,1001,1001
1568,1568,0,1001,1001,0,1001,1001,0,1002,1002
1569,1569,0,1001,1001,0,1002,1002,0,1002,1002
1570,1570,0,1001,1001,0,1002,1002,0,1002,1002
1571,1571,0,1001,1001,0,1002,1002,0,1003,1003
1572,1572,0,1001,1001,0,1002,1002,0,1004,1004
1573,1573,0,1001,1001,0,1002,1002,0,1004,1004
1574,1574,0,1001,1001,0,1001,1001,0,1004,1004
1575,1575,0,1002,1002,0,1001,1001,0,1004,1004
1576,1576,0,1003,1003,0,1002,1002,0,1004,1004
1577,1577,0,1003,1003,0,1003,1003,0,1005,1005
1578,1578,0,1002,1002,0,1003,1003,0,1004,1004
1579,1579,0,1003,1003,0,1003,1003,0,1004,1004
1580,1580,0,1004,1004,0,1003,1003,0,1004,1004
1581,1581,0,1004,1004,0,1003,1003,0,1004,1004
1582,1582,0,1004,1004,0,1003,1003,0,1003,1003
1583,1583,0,1004,1004,0,1003,1003,0,1003,1003
1584,1584,0,1004,1004,0,1003,1003,0,1004,1004
1585,1585,0,1004,1004,0,1003,1003,0,1004,1004
1586,1586,0,1004,1004,0,1003,1003,0,1003,1003
1587,1587,0,1004,1004,0,1003,1003,0,1003,1003
1588,1588,0,1004,1004,0,1003,1003,0,1003,1003
1589,1589,0,1007,1007,0,1004,1004,0,1003,1003
1590,1590,0,1007,1007,0,1003,1003,0,1003,1003
1591,1591,0,1007,1007,0,1003,1003,0,1003,1003
1592,1592,0,1007,1007,0,1004,1004,0,1003,1003
1593,1593,0,1007,1007,0,1003,1003,0,1003,1003
1594,1594,0,1007,1007,0,1003,1003,0,1003,1003
1595,1595,0,1007,1007,0,1003,1003,0,1003,1003
1596,1596,0,1008,1008,0,1003,1003,0,1003,1003
1597,1597,0,1008,1008,0,1003,1003,0,1003,1003
1598,1598,0,1008,1008,0,1003,1003,0,1003,1003
1599,1599,0,1008,1008,0,1003,1003,0,1003,1003
1600,1600,0,1008,1008,0,1004,1004,0,1003,1003
1601,1601,0,1009,1009,0,1004,1004,0,1004,1004
1602,1602,0,1008,1008,0,1004,1004,0,1004,1004
1603,1603,0,1008,1008,0,1004,1004,0,1005,1005
1604,1604,0,1008,1008,0,1004,1004,0,1005,1005
1605,1605,0,1008,1008,0,1004,1004,0,1005,1005
1606,1606,0,1008,1008,0,1004,1004,0,1005,1005
1607,1607,0,1008,1008,0,1004,1004,0,1005,1005
1608,1608,0,1008,1008,0,1006,1006,0,1005,1005
1609,1609,0,1011,1011,0,1006,1006,0,1005,1005
1610,1610,0,1011,1011,0,1006,1006,0,1005,1005
1611,1611,0,1011,1011,0,1006,1006,0,1005,1005
1612,1612,0,1011,1011,0,1006,1006,0,1005,1005
1613,1613,0,1012,1012,0,1011,1011,0,1006,1006
1614,1614,0,1012,1012,0,1011,1011,0,1006,1006
1615,1615,0,1012,1012,0,1011,1011,0,1006,1006
1616,1616,0,1012,1012,0,1011,1011,0,1006,1006
1617,1617,0,1012,1012,0,1010,1010,0,1006,1006
1618,1618,0,1012,1012,0,1010,1010,0,1006,1006
1619,1619,0,1012,1012,0,1010,1010,0,1006,1006
1620,1620,0,1012,1012,0,1010,1010,0,1006,1006
1621,1621,0,1013,1013,0,1010,1010,0,1006,1006
1622,1622,0,1013,1013,0,1009,1009,0,1006,1006
1623,1623,0,1013,1013,0,1009,1009,0,1007,1007
1624,1624,0,1013,1013,0,1009,1009,0,1008,1008
1625,1625,0,1013,1013,0,1009,1009,0,1009,1009
1626,1626,0,1012,1012,0,1009,1009,0,1009,1009
1627,1627,0,1012,1012,0,1009,1009,0,1009,1009
1628,1628,0,1012,1012,0,1009,1009,0,1009,1009
1629,1629,0,1013,1013,0,1009,1009,0,1010,1010
1630,1630,0,1013,1013,0,1009,1009,0,1010,1010
1631,1631,0,1013,1013,0,1009,1009,0,1010,1010
1632,1632,0,1013,1013,0,1010,1010,0,1011,1011
1633,1633,0,1013,1013,0,1010,1010,0,1011,1011
1634,1634,0,1013,1013,0,1010,1010,0,1011,1011
1635,1635,0,1013,1013,0,1010,1010,0,1011,1011
1636,1636,0,1013,1013,0,1010,1010,0,1013,1013
1637,1637,0,1014,1014,0,1010,1010,0,1013,1013
1638,1638,0,1013,1013,0,1008,1008,0,1013,1013
1639,1639,0,1013,1013,0,1008,1008,0,1013,1013
1640,1640,0,1013,1013,0,1008,1008,0,1013,1013
1641,1641,0,1013,1013,0,1008,1008,0,1013,1013
1642,1642,0,1013,1013,0,1006,1006,0,1013,1013
1643,1643,0,1013,1013,0,1006,1006,0,1013,1013
1644,1644,0,1014,1014,0,1006,1006,0,1013,1013
1645,1645,0,1015,1015,0,1007,1007,0,1013,1013
1646,1646,0,1015,1015,0,1007,1007,0,1013,1013
1647,1647,0,1015,1015,0,1007,1007,0,1013,1013
1648,1648,0,1016,1016,0,1007,1007,0,1013,1013
1649,1649,0,1016,1016,0,1010,1010,0,1013,1013
1650,1650,0,1016,1016,0,1010,1010,0,1013,1013
1651,1651,0,1016,1016,0,1010,1010,0,1014,1014
1652,1652,0,1016,1016,0,1010,1010,0,1014,1014
1653,1653,0,1017,1017,0,1011,1011,0,1014,1014
1654,1654,0,1015,1015,0,1011,1011,0,1014,1014
1655,1655,0,1015,1015,0,1011,1011,0,1014,1014
1656,1656,0,1015,1015,0,1011,1011,0,1014,1014
1657,1657,0,1016,1016,0,1011,1011,0,1015,1015
1658,1658,0,1015,1015,0,1010,1010,0,1015,1015
1659,1659,0,1015,1015,0,1010,1010,0,1015,1015
1660,1660,0,1015,1015,0,1011,1011,0,1016,1016
1661,1661,0,1015,1015,0,1011,1011,0,1016,1016
1662,1662,0,1015,1015,0,1011,1011,0,1016,1016
1663,1663,0,1015,1015,0,1011,1011,0,1016,1016
1664,1664,0,1015,1015,0,1011,1011,0,1016,1016
1665,1665,0,1016,1016,0,1012,1012,0,1016,1016
1666,1666,0,1016,1016,0,1011,1011,0,1016,1016
1667,1667,0,1016,1016,0,1012,1012,0,1016,1016
1668,1668,0,1016,1016,0,1012,1012,0,1016,1016
1669,1669,0,1016,1016,0,1012,1012,0,1016,1016
1670,1670,0,1016,1016,0,1011,1011,0,1016,1016
1671,1671,0,1017,1017,0,1011,1011,0,1016,1016
1672,1672,0,1017,1017,0,1011,1011,0,1017,1017
1673,1673,0,1017,1017,0,1011,1011,0,1017,1017
1674,1674,0,1018,1018,0,1010,1010,0,1017,1017
1675,1675,0,1018,1018,0,1011,1011,0,1017,1017
1676,1676,0,1018,1018,0,1011,1011,0,1017,1017
1677,1677,0,1018,1018,0,1012,1012,0,1017,1017
1678,1678,0,1018,1018,0,1012,1012,0,1017,1017
1679,1679,0,1018,1018,0,1012,1012,0,1017,1017
1680,1680,0,1018,1018,0,1012,1012,0,1018,1018
1681,1681,0,1019,1019,0,1012,1012,0,1018,1018
1682,1682,0,1019,1019,0,1012,1012,0,1018,1018
1683,1683,0,1019,1019,0,1012,1012,0,1018,1018
1684,1684,0,1019,1019,0,1013,1013,0,1018,1018
1685,1685,0,1020,1020,0,1013,1013,0,1019,1019
1686,1686,0,1020,1020,0,1013,1013,0,1019,1019
1687,1687,0,1020,1020,0,1013,1013,0,1019,1019
1688,1688,0,1020,1020,0,1013,1013,0,1019,1019
1689,1689,0,1020,1020,0,1013,1013,0,1019,1019
1690,1690,0,1019,1019,0,1013,1013,0,1018,1018
1691,1691,0,1020,1020,0,1013,1013,0,1020,1020
1692,1692,0,1020,1020,0,1013,1013,0,1020,1020
1693,1693,0,1022,1022,0,1015,1015,0,1020,1020
